species,p_value,f_statistic,p_value_kw,kw_statistic,effect_size,n_samples,r_squared,p_adjusted,sig_fdr,p_adjusted_kw,sig_fdr_kw,log10p,log10p_adjusted,p_adjusted_bonf,sig_bonf
s__Polynucleobacter_sp_AM_26B4,5.200963725659482e-84,385.7675638046039,4.817539529532241e-24,111.6611203889589,12.160297509630702,209,0.8495194927734827,2.4574553603741055e-82,True,4.1387044140072434e-23,True,83.28391617521976,81.60951436237447,2.948946432448926e-81,True
s__GGB24856_SGB81948,5.623523639267865e-83,375.3330730872213,4.817539529532241e-24,111.6611203889589,12.099783805986178,209,0.845980375470304,2.4527214642037535e-81,True,4.1387044140072434e-23,True,82.24999147490135,80.61035176831528,3.1885379034648795e-80,True
s__Polynucleobacter_cosmopolitanus,1.1443767817806099e-82,372.2657033782511,4.817539529532241e-24,111.6611203889589,11.900041809398516,209,0.8449081190841,4.63472596621147e-81,True,4.1387044140072434e-23,True,81.94143096216253,80.33397593894786,6.488616352696058e-80,True
s__Candidatus_Fonsibacter_ubiquis,4.069092612875812e-82,366.84156202949276,4.817539529532241e-24,111.6611203889589,11.910092040843697,209,0.8429750105957732,1.5381170076670572e-80,True,4.1387044140072434e-23,True,81.39050242545682,79.8130106256196,2.3071755115005855e-79,True
s__Candidatus_Planktophila_vernalis,1.2594258464583607e-81,362.0668304195012,4.817539529532241e-24,111.6611203889589,11.93375136969146,209,0.8412330219916575,4.463090343386816e-80,True,4.1387044140072434e-23,True,80.89982739817144,79.35036432193445,7.140944549418905e-79,True
s__GGB46527_SGB64388,3.1050355156077314e-81,358.29094927798366,4.817539529532241e-24,111.6611203889589,11.706538342170404,209,0.839827838877166,1.035620669029167e-79,True,4.1387044140072434e-23,True,80.50793342796912,78.98479929045449,1.7605551373495837e-78,True
s__Limnohabitans_sp_2KL_27,1.687075690225065e-80,351.2976137022467,4.817539529532241e-24,111.6611203889589,11.599150474301233,209,0.8371584988760625,5.314288424208955e-79,True,4.1387044140072434e-23,True,79.77286543246146,78.27455487867185,9.565719163576118e-78,True
s__GGB34754_SGB82226,6.974227034779391e-79,336.31988359788176,4.817539529532241e-24,111.6611203889589,11.704622882645129,209,0.8311311254323998,2.0812561730104818e-77,True,4.1387044140072434e-23,True,78.15650391896936,76.68167446102929,3.954386728719915e-76,True
s__Polynucleobacter_sp_MWH_Jannik1A5,2.0984184971336965e-78,331.9901920650713,4.817539529532241e-24,111.6611203889589,11.530270372029033,209,0.8293047273069263,5.9490164393740296e-77,True,4.1387044140072434e-23,True,77.678107894183,76.22555483095408,1.189803287874806e-75,True
s__Sphingorhabdus_rigui,2.8082884898468196e-78,330.852622620624,6.406731133632233e-23,106.43873502576183,13.642000120111621,209,0.828818293043318,7.582378922586414e-77,True,4.717683834765554e-22,True,77.55155828004901,76.12019451589002,1.5922995737431468e-75,True
s__GGB25723_SGB106723,4.291676203522254e-77,320.36307179214486,4.817539529532241e-24,111.6611203889589,11.39013780337448,209,0.8241986999821259,1.1060820033623265e-75,True,4.1387044140072434e-23,True,76.36737305192702,74.95621267385631,2.4333804073971183e-74,True
s__Polynucleobacter_asymbioticus,3.3459100402779664e-75,304.17293661701405,4.817539529532241e-24,111.6611203889589,10.893691328630393,209,0.8165578975558136,8.248395621033074e-74,True,4.1387044140072434e-23,True,74.47548573986379,73.08363051698848,1.897130992837607e-72,True
s__Limnohabitans_sp_Hippo3,7.647665388217181e-75,301.17751178664867,4.817539529532241e-24,111.6611203889589,10.89773617617401,209,0.8150708315174209,1.806760947966309e-73,True,4.1387044140072434e-23,True,74.11647112220031,72.743099305019,4.336226275119142e-72,True
s__GGB34383_SGB60872,7.991243900062163e-74,292.8052179305815,4.817539529532241e-24,111.6611203889589,11.127954760854205,209,0.8107836089661988,1.8124141165340986e-72,True,4.1387044140072434e-23,True,73.09738561406697,71.74174256384609,4.531035291335246e-71,True
s__Candidatus_Planktophila_limnetica,2.3390645985344443e-73,289.036737474953,4.817539529532241e-24,111.6611203889589,10.861508547295838,209,0.8087883152084349,5.1009601052655e-72,True,4.1387044140072434e-23,True,72.63095778400545,71.29234807308336,1.32624962736903e-70,True
s__GGB46797_SGB64687,5.552130526427532e-73,286.03211364905883,5.085525195648178e-22,102.25612505547866,12.28547877943468,209,0.807167053347815,1.1659474105497818e-71,True,3.2766963476505876e-21,True,72.2555403324954,70.93332103776149,3.148058008484411e-70,True
s__GGB32489_SGB48813,8.617699902970351e-73,284.51369752125925,4.817539529532241e-24,111.6611203889589,10.82438928003377,209,0.8063372301367236,1.7450842303514962e-71,True,4.1387044140072434e-23,True,72.0646086335655,70.75818360601481,4.886235844984189e-70,True
s__GGB25723_SGB84803,1.1381476878504266e-72,283.5563153696592,4.817539529532241e-24,111.6611203889589,10.782840187486958,209,0.80581033404876,2.2252749621075582e-71,True,4.1387044140072434e-23,True,71.94380137954302,70.65261631854906,6.453297390111919e-70,True
s__Candidatus_Nanopelagicus_SGB64093,1.7272421524842927e-72,282.12554712935463,4.817539529532241e-24,111.6611203889589,10.761469190365204,209,0.8050175437326135,3.2644876681953134e-71,True,4.1387044140072434e-23,True,71.76264677180401,70.48618496763076,9.79346300458594e-70,True
s__GGB38373_SGB52357,4.167597656069509e-71,271.395864620444,4.817539529532241e-24,111.6611203889589,10.597242016233842,209,0.7988594040638493,7.6226705515852e-70,True,4.1387044140072434e-23,True,70.38011421489642,69.11789284983779,2.3630278709914117e-68,True
s__Polynucleobacter_difficilis,3.577241794792559e-64,222.33419365079257,4.753397553922787e-21,97.74175773802921,11.487800751534724,209,0.764908952705043,6.338425305148065e-63,True,2.591515781802135e-20,True,63.44645170379983,62.19801862322683,2.0282960976473808e-61,True
s__Limnohabitans_parvus,1.9389089139980554e-50,145.04951186929853,7.211308469346397e-20,92.24632165359844,12.485654015811711,209,0.6797618230816872,3.3313980431421135e-49,True,3.3514851656716453e-19,True,49.71244259271459,48.477373473699565,1.0993613542368975e-47,True
s__Aquirufa_antheringensis,1.9138459731797529e-47,131.13619776033053,7.782843889586908e-20,92.09214123471679,13.876433377426615,209,0.6574247056246079,3.1916196082144703e-46,True,3.587701207638843e-19,True,46.718093017285305,45.495988875434655,1.0851506667929198e-44,True
s__Polynucleobacter_sp_31A_FELB,3.3938962109511533e-46,125.60424810650109,7.211308469346397e-20,92.24632165359844,12.26285883855902,209,0.6476529570699401,5.4981118617408684e-45,True,3.3514851656716453e-19,True,45.46930144301434,44.259786428471706,1.924339151609304e-43,True
s__Flavobacterium_sp_GENT5,7.746608444274984e-41,103.55002430642769,3.2796032454079144e-16,75.20195643007695,13.776564676278973,209,0.6024435741094338,1.22009082997331e-39,True,7.559085529049949e-16,True,40.110888395083784,38.913607836958164,4.392326987903916e-38,True
s__Aliarcobacter_cryaerophilus,6.015627580077583e-36,85.60902116285116,1.8794210035572884e-11,52.94945534462874,11.092719459595054,209,0.5561108990636687,9.218542805145919e-35,True,2.9766248855222976e-11,True,35.22071905820825,34.03533772338234,3.4108608379039894e-33,True
s__Flavobacterium_sp_GENT11,1.8967878799789233e-35,83.88729419360104,2.8659464241437687e-17,80.13877857999137,13.774402595221389,209,0.5510901876866705,2.830207178810657e-34,True,9.393015158898942e-17,True,34.721981234058916,33.548181771782815,1.0754787279480495e-32,True
s__Bacteroides_graminisolvens,1.0450497871488978e-33,78.02516798240423,1.1342735368027002e-08,39.87186168022904,9.856398484314681,209,0.5331099135408706,1.519341613624167e-32,True,1.553461583012394e-08,True,32.980863018864916,31.818344566998505,5.92543229313425e-31,True
s__beta_proteobacterium_CB,3.010984241727846e-33,76.51558406463893,1.2054440673923144e-14,67.89388270493276,12.945003246952695,209,0.5282440865913581,4.268070162649222e-32,True,2.47640139931682e-14,True,32.52129151740273,31.36976844983779,1.7072280650596887e-30,True
s__Polynucleobacter_yangtzensis,1.4964241401233057e-31,71.07597599743536,1.379031675988855e-14,67.62090075064887,12.494569040529795,209,0.5098366553756992,2.0694450913412546e-30,True,2.8227832501288117e-14,True,30.82494529443415,29.684146092260978,8.484724874499144e-29,True
s__Polynucleobacter_sp_30F_ANTBAC,2.754560567707669e-31,70.24470510015084,1.7874977444872145e-19,90.41115029521313,10.513642781358069,209,0.5068963732941528,3.718656766405353e-30,True,7.980403315938981e-19,True,30.559947673850825,29.42961390535582,1.5618358418902482e-28,True
s__Sphingorhabdus_lacus,1.6546493036312763e-29,64.7909203800462,7.411333289594851e-16,73.54973992169653,9.320064011962652,209,0.48669508803063777,2.1818282678114738e-28,True,1.660958883478372e-15,True,28.781294039131097,27.66117943581778,9.381861551589337e-27,True
s__Polynucleobacter_sp_78F_HAINBA,6.978373732001828e-29,62.925272308173895,8.314306979745762e-15,68.64752249099234,10.442005226851904,209,0.47939921348879067,8.992586150102357e-28,True,1.7524951886676012e-14,True,28.156245775300675,27.046115392893956,3.956737906045037e-26,True
s__GGB26186_SGB38199,1.076309649186774e-28,62.368665702962836,2.675015809004814e-28,131.4187089218719,8.777781322516253,209,0.47718218667522383,1.3561501579753353e-27,True,6.96544453818428e-27,True,27.968062766228357,26.867692221110794,6.102675710889009e-26,True
s__Acidovorax_temperans,1.7807950882252457e-28,61.72479706940887,2.206569804672372e-08,38.50781224198127,7.996538349096496,209,0.4745939133391345,2.1950235109211183e-27,True,2.9577425041353072e-08,True,27.749386050875277,26.658560823663944,1.0097108150237143e-25,True
s__Comamonas_denitrificans,1.6814033370371354e-27,58.89180732496317,1.0578306623780849e-10,49.42748655286122,8.625134826507635,209,0.4628944170958774,2.0284163661703314e-26,True,1.603716538952872e-10,True,26.774328094985126,25.692842894027937,9.533556921000558e-25,True
s__Aeromonas_sobria,9.671993243805757e-26,53.93211318426,2.9034359002336524e-15,70.78145767809667,8.199927582571902,209,0.4411067453673386,1.1425042019245551e-24,True,6.235788467547277e-15,True,25.014484015515656,23.94214219399834,5.484020169237864e-23,True
s__GGB40645_SGB64801,3.1117236870041934e-25,52.5376751174833,4.172594365997072e-15,70.04601136336936,9.258907390230755,209,0.43465902858634053,3.6007088378191385e-24,True,8.860902642398277e-15,True,24.506998974194268,23.443611995329878,1.7643473305313777e-22,True
s__Pseudomonas_aeruginosa,9.538080885000722e-25,51.215730258480555,1.1471525643537608e-17,81.99233169178484,7.102964570663117,209,0.4284076237798953,1.0816183723590819e-23,True,3.966070146271844e-17,True,24.020538998974857,22.965925944417968,5.408091861795409e-22,True
s__GGB26682_SGB64469,1.452458393710037e-24,50.72308976465613,1.1702704526627744e-29,137.72349786825862,10.962980427266768,209,0.42604244647017897,1.614791978889394e-23,True,5.529527888831609e-28,True,23.837896299310053,22.791883416515084,8.235439092335909e-22,True
s__GGB26464_SGB38629,1.6832917576342646e-24,50.550787017245035,1.6021794539834528e-19,90.63244641055843,8.34829091881062,209,0.4252105905160034,1.835435435728131e-23,True,7.267486003268942e-19,True,23.77384060312754,22.73626088786943,9.544264265786281e-22,True
s__Candidatus_Saccharimonas_aalborgensis,3.969615960295202e-24,49.55342114228896,1.9897854211840998e-18,85.53736506403854,7.414807487231376,209,0.42034765790872697,4.2467400933724144e-23,True,7.521388892075898e-18,True,23.401251506937697,22.37194431764558,2.2507722494873798e-21,True
s__GGB75611_SGB103138,7.229666692740973e-24,48.86134406641019,1.7445064015874728e-21,99.76663544104838,10.865137105972988,209,0.416924600592118,7.591150027378023e-23,True,1.0869616809891177e-20,True,23.140881724398426,22.119692425328488,4.0992210147841314e-21,True
s__Jeotgalibaca_porci,9.549132053172805e-24,48.541489966396675,1.9926074554722974e-17,80.87460875308436,7.969106195756723,209,0.41532888432190507,9.844287043907239e-23,True,6.725050162219004e-17,True,23.020036100840116,22.006815731441453,5.4143578741489804e-21,True
s__Fluviibacter_phosphoraccumulans,1.2018932362578577e-23,48.27771814213639,6.784810547402143e-08,36.202657175043726,11.147677800383567,209,0.4140063701620261,1.216916901711081e-22,True,8.803175241137335e-08,True,22.92013410884193,21.91473907695522,6.814734649582054e-21,True
s__GGB24407_SGB36248,1.7189877289897038e-23,47.86856009913771,3.621535316981971e-32,149.3596830505975,11.236019105350003,209,0.4119430302308784,1.709940425152916e-22,True,1.1463894665399563e-29,True,22.764727223517184,21.767019020296768,9.74666042337162e-21,True
s__Arcobacter_acticola,2.6748861086771076e-23,47.36492346642274,1.3501081943885129e-10,48.92982651968808,7.60536632474758,209,0.40938320746179624,2.614931764861931e-22,True,2.0359344314316138e-10,True,22.572694704643148,21.58253963931318,1.51666042361992e-20,True
s__Phycicoccus_elongatus,2.9739646299273615e-23,47.244520254715816,4.2703392418097365e-19,88.65015274094011,6.549610191752194,209,0.40876793250641363,2.858030415540363e-22,True,1.7419297482777846e-18,True,22.526664200951494,21.54393315370073,1.686237945168814e-20,True
s__GGB46437_SGB64294,3.7210640899150864e-23,46.99033357417206,1.9897854211840998e-18,85.53736506403854,6.236869683366428,209,0.4074647887485262,3.516405564969757e-22,True,7.521388892075898e-18,True,22.429332849823464,21.4539010413142,2.109843338981854e-20,True
s__Cloacibacterium_caeni,4.6223320240786995e-23,46.74486363457773,0.0001934267969364009,19.72619531318684,6.646258917214901,209,0.4062008692021156,4.296495504348562e-22,True,0.00021546757143995935,True,22.335138862178788,21.366885638296647,2.6208622576526225e-20,True
s__GGB47408_SGB102670,7.162914335618919e-23,46.2506918795502,1.9897854211840998e-18,85.53736506403854,5.936426165443276,209,0.40363996459036844,6.550600690799883e-22,True,7.521388892075898e-18,True,22.14491024272529,21.183718873330637,4.061372428295927e-20,True
s__GGB41936_SGB59041,7.395999284202394e-23,46.21464622838494,7.289580091754595e-06,26.557304819530508,7.881256520699461,209,0.40345230361295525,6.656399355782155e-22,True,8.557333151190176e-06,True,22.131003139544635,21.17676063010531,4.1935315941427575e-20,True
s__Aeromonas_media,1.1796348933820496e-22,45.690402550799114,0.00033835179916434904,18.55203974225908,7.980340892434578,209,0.4007095732876914,1.0450827883556595e-21,True,0.00037469818384020686,True,21.92825238957976,20.98084930467074,6.688529845476221e-20,True
s__Aquaspirillum_sp_LM1,2.786165072128472e-22,44.731438428730144,4.880242932303499e-10,46.306890721208944,7.70533359151424,209,0.3956266636513819,2.4303932244566827e-21,True,7.113361806211013e-10,True,21.55499315647244,20.61432345422239,1.5797555958968437e-19,True
s__Escherichia_coli,8.172308466667419e-22,43.54192712285529,7.872941521168154e-06,26.397716496131125,7.970263553280772,209,0.3892006771229527,7.020755910000646e-21,True,9.223053393599883e-06,True,21.08765524913171,20.153616125780673,4.633698900600427e-19,True
s__GGB61782_SGB83906,7.753731947184932e-21,41.09427293242669,4.742131299702734e-10,46.3655213267113,7.773404514151527,209,0.3755384434949951,6.561740319483368e-20,True,6.929867131266625e-10,True,20.110489216982494,19.182980960790413,4.396366014053856e-18,True
s__Deefgea_tanakiae,1.8958116017686463e-20,40.13630939471576,1.5549432299304064e-19,90.69295116348502,7.007310871606906,209,0.3700234313055125,1.5807723208865036e-19,True,7.110103317504359e-19,True,19.72220482331527,18.801130677128597,1.0749251782028225e-17,True
s__GGB23780_SGB65296,2.689508558555893e-20,39.76383798219393,1.9333048957179517e-06,29.30374921694796,6.6761620825638435,209,0.36785271527713115,2.210074424204625e-19,True,2.293271706845353e-06,True,19.570327069367753,18.6555931012121,1.5249513527011914e-17,True
s__GGB47282_SGB65238,3.107157049453164e-20,39.61045870683993,4.9049867892143295e-17,79.05073222438628,7.0702125065612105,209,0.3669544858318319,2.5167972100570626e-19,True,1.4872339622911898e-16,True,19.507636795027242,18.59915177614859,1.761758047039944e-17,True
s__GGB39817_SGB99175,7.810077655663124e-20,38.636100230396416,3.7627167995985096e-15,70.25571234970714,6.0350920898707425,209,0.36118822866700495,6.237062015156325e-19,True,8.023240967889233e-15,True,19.107344647907805,18.205019937733976,4.428314030760991e-17,True
s__GGB69498_SGB93685,1.2234257630797805e-19,38.164752749802744,7.232630818171985e-18,82.92591869393148,10.73101498943467,209,0.35836092603589154,9.634477884253273e-19,True,2.563063546189697e-17,True,18.912422378304804,18.016171815843165,6.936824076662356e-17,True
s__GGB75160_SGB103632,1.2656046134680094e-19,38.12923932454672,4.0437018220104275e-32,149.13769017344399,9.365318841273744,209,0.3581468902416619,9.830107066251526e-19,True,1.1463894665399563e-29,True,18.897701950723732,18.00744175195128,7.175978158363613e-17,True
s__GGB67335_SGB103624,1.3054642300844775e-19,38.09676013067679,2.633867263673364e-31,145.3646513329078,10.47804175386196,209,0.3579510163970627,1.0002678627809443e-18,True,2.776636081422125e-29,True,18.884235023411893,17.999883684249962,7.401982184578987e-17,True
s__Arcobacter_suis,3.8349056786006695e-19,36.97406245720772,6.294681897324566e-05,22.074397728486254,5.2986455072308765,209,0.3511060375165864,2.8991886930221064e-18,True,7.166836618038211e-05,True,18.416245313270935,17.537723517769727,2.1743915197665796e-16,True
s__GGB45985_SGB63721,3.995676160444783e-19,36.93150458903427,6.838479346227147e-32,148.07985616777273,8.314420673798745,209,0.3508436940383751,2.9809847144370945e-18,True,1.292472596436931e-29,True,18.39840971750087,17.525640250888753,2.265548382972192e-16,True
s__Pseudomonas_sp_DG56_2,4.0843317435801826e-19,36.90877000835501,2.8203366613744286e-17,80.17125879469094,6.18511467632373,209,0.35070346217353454,3.0075533748181347e-18,True,9.297272598833146e-17,True,18.388878990249424,17.521786656529,2.3158160986099636e-16,True
s__Brachymonas_denitrificans,4.883984250855763e-19,36.723714425471975,3.996438221367419e-17,79.46553625868829,5.551582461345644,209,0.3495597411968395,3.55028085927592e-18,True,1.2382406948171184e-16,True,18.31122574517299,17.449737288970564,2.7692190702352173e-16,True
s__Brucella_anthropi,9.605855608233443e-19,36.0265154248573,3.796798994194201e-17,79.5692998863582,6.352843229924231,209,0.34521433150342495,6.894329278314383e-18,True,1.1828489174220395e-16,True,18.01746394580644,17.161507978203975,5.446520129868362e-16,True
s__Burkholderiales_unclassified_SGB103074,1.3816170708923862e-18,35.653742621651446,7.593298354386247e-24,110.7430032097629,7.975853001556622,209,0.3428670562588537,9.792210989949787e-18,True,6.153467489728672e-23,True,17.859612309380548,17.009119237479585,7.83376879195983e-16,True
s__Stenotrophomonas_maltophilia,1.467714100768409e-18,35.59186920301085,3.796798994194201e-17,79.5692998863582,6.296600925829772,209,0.34247582236429963,1.0273998705378862e-17,True,1.1828489174220395e-16,True,17.833358533351152,16.988260493336895,8.321938951356878e-16,True
s__Macellibacteroides_fermentans,1.6675459510873857e-18,35.4613376833855,0.00012264162679913546,20.680609192791714,7.1684361061668325,209,0.34164892413092707,1.153047017398229e-17,True,0.00013769861860417782,True,17.777922189777993,16.938152983268804,9.454985542665476e-16,True
s__Arcobacter_caeni,2.979877620398033e-18,34.86969979544285,1.529133521537337e-05,25.020163329602486,5.0962860493021385,209,0.337874757536754,2.0356513382719094e-17,True,1.7730443900034153e-05,True,17.525801571453005,16.69129660493617,1.6895906107656848e-15,True
s__Polymorphobacter_arshaanensis,5.04301218947829e-18,34.336345548984546,1.6512045877808616e-11,53.2131633272345,6.590500583145719,209,0.3344351119315526,3.404033227897846e-17,True,2.6225014041225448e-11,True,17.29730998210524,16.468006209274215,2.8593879114341902e-15,True
s__GGB57281_SGB78792,6.1252203866149794e-18,34.13994052822722,3.545910504239036e-14,65.70414515571869,10.343763209451408,209,0.33315945945427317,4.085882304953757e-17,True,6.981011305220603e-14,True,17.212878280682798,16.388714147504185,3.4729999592106932e-15,True
s__Acidovorax_sp_BoFeN1,9.289008711503673e-18,33.720480411113044,8.248824911939015e-07,31.061983625849606,6.429643939784011,209,0.3304186210576384,6.124265045840213e-17,True,1.000389559457914e-06,True,17.032030629827066,16.21294602217773,5.266867939422583e-15,True
s__Sarcina_sp_DSM_11001,9.459546346286965e-18,33.702192958548814,8.659501608818004e-17,77.89961415777643,7.1995908669280535,209,0.33029861444670316,6.16501468775254e-17,True,2.0804819543219527e-16,True,17.024129690662523,16.210065884388236,5.363562778344709e-15,True
s__Acinetobacter_pseudolwoffii,9.83192184818566e-18,33.66339216843498,6.857720937448334e-16,73.7070915982308,7.150590540412535,209,0.33004385192592656,6.334886009001442e-17,True,1.5429872109258752e-15,True,17.007361582220526,16.198261195477787,5.574699687921269e-15,True
s__GGB25207_SGB41980,2.0409291745390945e-17,32.9321196488556,8.659501608818004e-17,77.89961415777643,6.931833765518756,209,0.32520586911952964,1.300232406700749e-16,True,2.0804819543219527e-16,True,16.690172066151423,15.885979013903428,1.1572068419636666e-14,True
s__GGB96995_SGB136899,2.6605214681037132e-17,32.667930479098324,7.678448887453792e-17,78.14313752907,6.43655462481342,209,0.3234408090156732,1.6761285249053395e-16,True,1.997101155590046e-16,True,16.575033232344836,15.775692682891254,1.5085156724148054e-14,True
s__GGB25206_SGB37138,2.9960500618202644e-17,32.54979040504947,8.659501608818004e-17,77.89961415777643,6.771167647935446,209,0.32264851839302555,1.8464786794044458e-16,True,2.0804819543219527e-16,True,16.52345093416661,15.733655702619261,1.69876038505209e-14,True
s__GGB32215_SGB37143,2.990769494741197e-17,32.55154409413322,8.659501608818004e-17,77.89961415777643,6.674128306314046,209,0.3226602928425705,1.8464786794044458e-16,True,2.0804819543219527e-16,True,16.5242170577208,15.733655702619261,1.695766303518259e-14,True
s__GGB54260_SGB75478,3.528571457665486e-17,32.38728269034224,8.840580479473716e-11,49.79348890422523,5.81678744486209,209,0.3215556453976536,2.151290340318635e-16,True,1.3547592248274585e-10,True,16.45240108317371,15.66730097283474,2.0007000164963306e-14,True
s__GGB25206_SGB41973,4.286237832857505e-17,32.194393286406246,8.659501608818004e-17,77.89961415777643,6.66962073149303,209,0.3202538679521335,2.5854221821597933e-16,True,2.0804819543219527e-16,True,16.367923734686645,15.587468529393437,2.4302968512302056e-14,True
s__Acetoanaerobium_noterae,6.161732857992922e-17,31.83543668938042,0.014877537380264639,10.482872018791841,5.8613212462687105,209,0.3178179854076433,3.6775816110336705e-16,True,0.015976446391306916,True,16.21029713445376,15.434437680849701,3.493702530481987e-14,True
s__GGB29233_SGB41982,6.612140719470575e-17,31.765807487915936,8.659501608818004e-17,77.89961415777643,6.144857537549021,209,0.3173434579687482,3.9052956124373086e-16,True,2.0804819543219527e-16,True,16.17965791235418,15.408346086500844,3.7490837879398156e-14,True
s__GGB25251_SGB37187,6.945971473070733e-17,31.717223336929234,8.659501608818004e-17,77.89961415777643,6.329024293046575,209,0.3170119626766291,4.018740637990924e-16,True,2.0804819543219527e-16,True,16.158267004658054,15.395910021457642,3.9383658252311054e-14,True
s__GGB28494_SGB41084,6.880364455295122e-17,31.72658264536105,8.659501608818004e-17,77.89961415777643,6.382201451223857,209,0.3170758473564633,4.018740637990924e-16,True,2.0804819543219527e-16,True,16.162388556425622,15.395910021457642,3.901166646152334e-14,True
s__GGB27181_SGB39400,7.418955432937597e-17,31.65227901919266,8.659501608818004e-17,77.89961415777643,6.2540040861474075,209,0.31656833692825825,4.249038111591533e-16,True,2.0804819543219527e-16,True,16.129657237799943,15.371709373504585,4.2065477304756176e-14,True
s__Candidatus_Saccharibacteria_bacterium_CAG1,8.022006420034997e-17,31.57528741415908,1.8401685326253034e-07,34.15189512654166,4.978699046924081,209,0.3160416706578506,4.54753798989e-16,True,2.3341735078267271e-07,True,16.0957169947871,15.34222366417637,4.548477640159843e-14,True
s__GGB29038_SGB41759,8.100552680403703e-17,31.565692179625312,8.659501608818004e-17,77.89961415777643,6.617889356319623,209,0.3159759769181204,4.54753798989e-16,True,2.0804819543219527e-16,True,16.091485349286632,15.34222366417637,4.5930133697889e-14,True
s__GGB30069_SGB42979,9.042908001474947e-17,31.45738265209215,8.659501608818004e-17,77.89961415777643,6.31067730195536,209,0.31523355997051417,5.026792977290486e-16,True,2.0804819543219527e-16,True,16.043691887455278,15.29870900032429,5.127328836836295e-14,True
s__GGB28528_SGB41128,9.393554885383471e-17,31.419967247163257,8.659501608818004e-17,77.89961415777643,6.27359845465968,209,0.31497671820702033,5.17101516506061e-16,True,2.0804819543219527e-16,True,16.02717002275632,15.286424188568583,5.326145620012428e-14,True
s__GGB28570_SGB41183,1.0594026619892969e-16,31.301774032090147,8.659501608818004e-17,77.89961415777643,6.2808031147666075,209,0.3141641019895448,5.775781820653187e-16,True,2.0804819543219527e-16,True,15.974938940135733,15.238389220541608,6.006813093479313e-14,True
s__GGB43987_SGB61359,1.132353357537683e-16,31.236387469335906,8.659501608818004e-17,77.89961415777643,6.2463728052763,209,0.3137137195678322,6.114708130703488e-16,True,2.0804819543219527e-16,True,15.946018027845607,15.213624268022638,6.420443537238662e-14,True
