species,group1,group2,pair,mean1,mean2,effect_size,cohens_d,t_statistic,p_value_ttest,u_statistic,p_value_mwu,n1,n2,p_adjusted,significant,p_adjusted_ttest,significant_ttest
s__Achromobacter_sp_JUb104,Chopyk_2020_pond,Chu_2017_sludge,Chopyk_2020_pond vs Chu_2017_sludge,-0.6224107650939729,-1.6004432166560936,0.9780324515621207,1.289720023020172,6.720752023871323,4.464726081354208e-09,3500.0,1.8616870715280973e-10,86,49,1.4948033343960621e-09,True,3.263308881280712e-08,True
s__Achromobacter_sp_JUb104,Chopyk_2020_pond,Lekunberri_2018_river_wastewater,Chopyk_2020_pond vs Lekunberri_2018_river_wastewater,-0.6224107650939729,-2.953100806368981,2.330690041275008,2.7448105007161994,7.131799985024071,1.3198372108963911e-05,1020.0,4.8232346645695203e-08,86,12,1.505388458972785e-07,True,3.325791216759398e-05,True
s__Achromobacter_sp_JUb104,Chopyk_2020_pond,Rowe_2017_hospital_wastewater,Chopyk_2020_pond vs Rowe_2017_hospital_wastewater,-0.6224107650939729,-0.8950280511391464,0.27261728604517355,0.0976115776225106,0.30318402038312386,0.765015182358372,1517.0,1.146114129289643e-07,86,20,2.982765731383922e-07,True,0.791123572221057,False
s__Achromobacter_sp_JUb104,Chopyk_2020_pond,Schulz_2017_wastewater,Chopyk_2020_pond vs Schulz_2017_wastewater,-0.6224107650939729,-0.4468076314754995,-0.17560313361847335,-0.2647354331977542,-1.9483571401025068,0.05270251564918943,3598.0,1.738897917874443e-05,86,128,3.5725909522258575e-05,True,0.07219358686156571,False
s__Achromobacter_sp_JUb104,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-1.6004432166560936,-2.953100806368981,1.3526575897128874,1.3600743890602984,3.8925646428126366,0.0014487991964974084,476.0,0.0009914849893823024,49,12,0.0016145434744734765,True,0.0027611438542602318,True
s__Achromobacter_sp_JUb104,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,-1.6004432166560936,-0.8950280511391464,-0.7054151655169472,-0.2483443791933858,-0.7778248465810321,0.4458518286138031,542.0,0.4957834951961042,49,20,0.5505662018476074,False,0.5033676327543967,False
s__Achromobacter_sp_JUb104,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.6004432166560936,-0.4468076314754995,-1.1536355851805942,-1.3709532134291593,-7.764050596629507,3.6204736268242726e-11,684.0,8.624587969866141e-16,49,128,1.635417152776504e-14,True,4.473659010194747e-10,True
s__Achromobacter_sp_JUb104,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,-2.953100806368981,-0.8950280511391464,-2.0580727552298343,-0.7180873424454626,-2.1596978443742363,0.0412209763432971,51.0,0.007667778994204284,12,20,0.010925497952516974,True,0.05964768370571688,False
s__Achromobacter_sp_JUb104,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,-0.4468076314754995,-2.5062931748934814,-2.712007287757334,-7.637000159640952,6.0865073781402606e-06,48.0,8.045700113599738e-08,12,128,2.1707190910517416e-07,True,1.7182415491660008e-05,True
s__Achromobacter_sp_JUb104,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.8950280511391464,-0.4468076314754995,-0.4482204196636469,-0.15913559927190318,-0.4981989165865762,0.6239985791827466,288.0,2.5421479581492377e-08,20,128,1.0925981602024165e-07,True,0.658507426053896,False
s__Acidovorax_SGB22469,Chopyk_2020_pond,Chu_2017_sludge,Chopyk_2020_pond vs Chu_2017_sludge,-0.5033743188979982,0.26031450718932575,-0.763688826087324,-0.2625164196688928,-1.3101655213048764,0.19578953628798892,2854.0,0.0006351977998771457,86,49,0.0011232383381991756,True,0.23764337990365375,False
s__Acidovorax_SGB22469,Chopyk_2020_pond,Lekunberri_2018_river_wastewater,Chopyk_2020_pond vs Lekunberri_2018_river_wastewater,-0.5033743188979982,-2.492646394774665,1.9892720758766669,1.4350718214879592,4.084689612692447,0.0013471469873550105,935.0,5.723722215129039e-06,86,12,1.2820967666132284e-05,True,0.0027555279286807033,True
s__Acidovorax_SGB22469,Chopyk_2020_pond,Rowe_2017_hospital_wastewater,Chopyk_2020_pond vs Rowe_2017_hospital_wastewater,-0.5033743188979982,-1.7091372802570401,1.205762961359042,1.2698727007017294,6.2707072630311735,5.942812075472745e-08,1546.0,3.092963793862739e-08,86,20,1.2696100528926015e-07,True,2.9181723790798577e-07,True
s__Acidovorax_SGB22469,Chopyk_2020_pond,Schulz_2017_wastewater,Chopyk_2020_pond vs Schulz_2017_wastewater,-0.5033743188979982,0.37315147553956063,-0.8765257944375588,-0.4458227817786534,-3.4018609940238926,0.0008128537821684503,3033.0,2.5497802779272304e-08,86,128,1.0950979398790028e-07,True,0.0017174170660391576,True
s__Acidovorax_SGB22469,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.26031450718932575,-2.492646394774665,2.752960901963991,0.9193457352739085,3.7339178412895158,0.0005299764653755678,471.0,0.0013637399363631195,49,12,0.002192309201884727,True,0.0011487268462310114,True
s__Acidovorax_SGB22469,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,0.26031450718932575,-1.7091372802570401,1.969451787446366,0.698625456693194,3.3608848414932826,0.001436863440294928,674.0,0.01522546186180809,49,20,0.02122273116659796,True,0.0027611438542602318,True
s__Acidovorax_SGB22469,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,0.26031450718932575,0.37315147553956063,-0.11283696835023488,-0.03416027137312858,-0.18480434929157988,0.8539729454657748,1294.0,1.5110188405123892e-09,49,128,9.54077686925213e-09,True,0.8711650923969925,False
s__Acidovorax_SGB22469,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,-2.492646394774665,-1.7091372802570401,-0.783509114517625,-0.6608738748219584,-1.5966858884318125,0.13424965567008854,71.0,0.059044755821608626,12,20,0.07807892052725877,False,0.1681257370074006,False
s__Acidovorax_SGB22469,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.492646394774665,0.37315147553956063,-2.8657978703142257,-1.3709786740176555,-5.513072476256996,4.2790337877642276e-05,120.0,1.371392721428503e-06,12,128,3.2880708191705264e-06,True,0.00010235055033803368,True
s__Acidovorax_SGB22469,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-1.7091372802570401,0.37315147553956063,-2.0822887557966006,-1.1377514768674617,-7.869793774025167,1.8186807186144315e-12,47.0,4.380611123083011e-12,20,128,5.5493876202081e-11,True,5.7117941318984496e-11,True
s__Acidovorax_facilis,Chopyk_2020_pond,Chu_2017_sludge,Chopyk_2020_pond vs Chu_2017_sludge,-0.6224107650939729,0.33750274024995686,-0.9599135053439297,-0.348432267092432,-1.7145251581369487,0.0927359697844933,2745.0,0.0035305578247943436,86,49,0.005485509838575082,True,0.12018007689673213,False
s__Acidovorax_facilis,Chopyk_2020_pond,Lekunberri_2018_river_wastewater,Chopyk_2020_pond vs Lekunberri_2018_river_wastewater,-0.6224107650939729,-2.953100806368981,2.330690041275008,2.7448105007161994,7.131799985024071,1.3198372108963911e-05,1020.0,4.8232346645695203e-08,86,12,1.505388458972785e-07,True,3.325791216759398e-05,True
s__Acidovorax_facilis,Chopyk_2020_pond,Rowe_2017_hospital_wastewater,Chopyk_2020_pond vs Rowe_2017_hospital_wastewater,-0.6224107650939729,-0.4972537111967113,-0.12515705389726156,-0.04547140685866085,-0.1412677821571557,0.8891319159756069,1385.0,2.276817756004568e-05,86,20,4.6335508163035925e-05,True,0.9030597024310106,False
s__Acidovorax_facilis,Chopyk_2020_pond,Schulz_2017_wastewater,Chopyk_2020_pond vs Schulz_2017_wastewater,-0.6224107650939729,-0.3899865955692532,-0.23242416952471967,-0.3353291053630522,-2.4833117872007597,0.013792520744203942,3512.0,7.125227555371264e-06,86,128,1.58425966662569e-05,True,0.021591095557515514,True
s__Acidovorax_facilis,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.33750274024995686,-2.953100806368981,3.2906035466189376,1.1631271057967043,5.120153908632522,3.6948545288889575e-06,518.0,5.0148754917627286e-05,49,12,9.875799874372716e-05,True,1.2322993810398458e-05,True
s__Acidovorax_facilis,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,0.33750274024995686,-0.4972537111967113,0.8347564514466681,0.2165556606858298,0.7991296113132931,0.42962273922838784,632.0,0.06127869002476903,49,20,0.08083800062335533,False,0.48668516204155154,False
s__Acidovorax_facilis,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,0.33750274024995686,-0.3899865955692532,0.72748933581921,0.26109938954327,1.2962116640930417,0.20090111021006057,1737.0,4.445066942930112e-06,49,128,1.0046384432484474e-05,True,0.2433575119659834,False
s__Acidovorax_facilis,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,-2.953100806368981,-0.4972537111967113,-2.4558470951722695,-0.8688187572625484,-2.6112802283928147,0.015414725711061705,51.0,0.007667778994204284,12,20,0.010925497952516974,True,0.02397227005969767,True
s__Acidovorax_facilis,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,-0.3899865955692532,-2.5631142107997276,-2.7100850122010325,-7.787156732767176,4.647799662835913e-06,42.0,6.272652407158963e-08,12,128,1.9387029223561532e-07,True,1.5233909900731027e-05,True
s__Acidovorax_facilis,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.4972537111967113,-0.3899865955692532,-0.10726711562745811,-0.03853308216950578,-0.1209565747695613,0.9049789984247841,429.0,1.7686685359097187e-06,20,128,4.2021557413457856e-06,True,0.9166025827940756,False
s__Acidovorax_sp_1608163,Chopyk_2020_pond,Chu_2017_sludge,Chopyk_2020_pond vs Chu_2017_sludge,0.5986179666741501,1.0545432562013903,-0.4559252895272402,-0.12328066400785521,-0.662693592038078,0.5093692339449196,2812.0,0.0012644772816134456,86,49,0.002038171079425041,True,0.5689009966082358,False
s__Acidovorax_sp_1608163,Chopyk_2020_pond,Lekunberri_2018_river_wastewater,Chopyk_2020_pond vs Lekunberri_2018_river_wastewater,0.5986179666741501,5.886888065728583,-5.288270099054433,-2.2192543019418163,-12.140600182830111,2.933139414195728e-18,108.0,1.0002877770069358e-05,86,12,2.183828854218618e-05,True,3.9304068150222757e-16,True
s__Acidovorax_sp_1608163,Chopyk_2020_pond,Rowe_2017_hospital_wastewater,Chopyk_2020_pond vs Rowe_2017_hospital_wastewater,0.5986179666741501,-0.16248517388886716,0.7611031405630173,0.22722587244380918,0.8812735419703266,0.3858921889925796,1389.0,1.970912080604629e-05,86,20,4.0300440305343886e-05,True,0.44013729671740776,False
s__Acidovorax_sp_1608163,Chopyk_2020_pond,Schulz_2017_wastewater,Chopyk_2020_pond vs Schulz_2017_wastewater,0.5986179666741501,-0.3736513406979969,0.972269307372147,0.4058852568003597,2.678228036677305,0.008737495667424424,4601.0,0.04187897441321012,86,128,0.056671951461323394,False,0.0141214416710183,True
s__Acidovorax_sp_1608163,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,1.0545432562013903,5.886888065728583,-4.832344809527193,-1.6375489251460378,-7.523599026472995,3.6276755415094133e-10,136.0,0.004269887896478379,49,12,0.006516685400092287,True,3.837698862333643e-09,True
s__Acidovorax_sp_1608163,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,1.0545432562013903,-0.16248517388886716,1.2170284300902574,0.3224055742173655,1.2365481081298375,0.22326399223179133,648.0,0.037242544595979345,49,20,0.05062500989940385,False,0.2677569357911101,False
s__Acidovorax_sp_1608163,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,1.0545432562013903,-0.3736513406979969,1.4281945968993872,0.48232134646374814,2.3984056990891034,0.020253987911261283,2107.0,0.0007376435668766702,49,128,0.0012990627068534817,True,0.03081795283999635,True
s__Acidovorax_sp_1608163,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,5.886888065728583,-0.16248517388886716,6.04937323961745,2.4196685267840548,7.308665905166359,2.0968231681425377e-07,207.0,0.0007598850225521921,12,20,0.001334335086193861,True,8.719892209585864e-07,True
s__Acidovorax_sp_1608163,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.886888065728583,-0.3736513406979969,6.26053940642658,7.1389529153807345,23.49544719629886,3.089064374156727e-12,1528.0,1.475186666725338e-08,12,128,6.800745871830113e-08,True,8.912468026873236e-11,True
s__Acidovorax_sp_1608163,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.16248517388886716,-0.3736513406979969,0.21116616680912972,0.08406215533963547,0.26665051486088953,0.7925517786405517,550.0,4.1599164920104814e-05,20,128,8.267731195393277e-05,True,0.8155438950857554,False
s__Acidovorax_sp_210_6,Chopyk_2020_pond,Chu_2017_sludge,Chopyk_2020_pond vs Chu_2017_sludge,1.720664088082724,-0.0928942609805364,1.8135583490632603,0.43965535419050145,2.6061951747960217,0.010205648710457874,3145.0,2.056495592056281e-06,86,49,4.878311730959628e-06,True,0.01628905815883033,True
s__Acidovorax_sp_210_6,Chopyk_2020_pond,Lekunberri_2018_river_wastewater,Chopyk_2020_pond vs Lekunberri_2018_river_wastewater,1.720664088082724,3.201681471271167,-1.4810173831884432,-0.29409960882974223,-0.909895212110548,0.37842829761283003,606.0,0.3319774443734005,86,12,0.39593037768425726,False,0.4324280148958433,False
s__Acidovorax_sp_210_6,Chopyk_2020_pond,Rowe_2017_hospital_wastewater,Chopyk_2020_pond vs Rowe_2017_hospital_wastewater,1.720664088082724,1.7715625691094192,-0.05089848102669525,-0.010588329959935801,-0.042719032871378314,0.9662119164733777,1111.0,0.04306948226937546,86,20,0.05803713841923053,False,0.9695885931659955,False
s__Acidovorax_sp_210_6,Chopyk_2020_pond,Schulz_2017_wastewater,Chopyk_2020_pond vs Schulz_2017_wastewater,1.720664088082724,0.2671513988140174,1.4535126892687065,0.37994787724770945,2.542244379790501,0.012462291826768229,4600.0,0.041652513781941666,86,128,0.056390807836800234,False,0.01965157419336099,True
s__Acidovorax_sp_210_6,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-0.0928942609805364,3.201681471271167,-3.2945757322517037,-0.7854944722536523,-2.0629600543959445,0.05992842078894026,225.0,0.2139463500790083,49,12,0.26398536750080215,False,0.08115166794460135,False
s__Acidovorax_sp_210_6,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,-0.0928942609805364,1.7715625691094192,-1.8644568300899556,-0.47602756692660025,-1.622360965971794,0.11690889033224813,428.0,0.41598928225262755,49,20,0.4867873805517842,False,0.14828788571801774,False
s__Acidovorax_sp_210_6,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-0.0928942609805364,0.2671513988140174,-0.3600456597945538,-0.13738763486731523,-0.7540241946430079,0.45350135369912087,1283.0,1.2072143224163023e-09,49,128,8.899147144462473e-09,True,0.5107607700421551,False
s__Acidovorax_sp_210_6,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,3.201681471271167,1.7715625691094192,1.430118902161748,0.2938613034791673,0.765982995630984,0.45211949765441534,114.0,0.8304790497992884,12,20,0.866099735435785,False,0.5096954017941842,False
s__Acidovorax_sp_210_6,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,3.201681471271167,0.2671513988140174,2.9345300724571497,0.7524054185833582,1.8969531110804743,0.08360104629801315,735.0,0.8084794143381766,12,128,0.8465238528319509,False,0.10949485429561671,False
s__Acidovorax_sp_210_6,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,1.7715625691094192,0.2671513988140174,1.504411170295402,0.4178891172106492,1.394779764515368,0.17822772632333816,913.0,0.03949055568991501,20,128,0.05353598264617525,False,0.2177736959938661,False
s__Acidovorax_sp_BoFeN1,Chopyk_2020_pond,Chu_2017_sludge,Chopyk_2020_pond vs Chu_2017_sludge,0.5986236353033112,6.581708506379805,-5.9830848710764934,-1.1848461586911216,-6.161508925439531,4.576610285494758e-08,1349.0,0.0005273601102618904,86,49,0.0009363903017901058,True,2.2845165580739562e-07,True
s__Acidovorax_sp_BoFeN1,Chopyk_2020_pond,Lekunberri_2018_river_wastewater,Chopyk_2020_pond vs Lekunberri_2018_river_wastewater,0.5986236353033112,5.103530515943035,-4.504906880639724,-1.1629753045890499,-3.470594608945272,0.004004336412491073,330.0,0.04435355501605221,86,12,0.05967245353565257,False,0.006840268715955006,True
s__Acidovorax_sp_BoFeN1,Chopyk_2020_pond,Rowe_2017_hospital_wastewater,Chopyk_2020_pond vs Rowe_2017_hospital_wastewater,0.5986236353033112,0.383596489892191,0.21502714541112022,0.054275825702508856,0.20377905328563256,0.8401438508622182,1293.0,0.00047786664543140447,86,20,0.0008517693975617407,True,0.8588010545345273,False
s__Acidovorax_sp_BoFeN1,Chopyk_2020_pond,Schulz_2017_wastewater,Chopyk_2020_pond vs Schulz_2017_wastewater,0.5986236353033112,0.34036670832974153,0.25825692697356967,0.08390733948529529,0.576796675059469,0.5650421003400251,3852.0,0.00019658112839371952,86,128,0.0003649581909526258,True,0.6161789458380138,False
s__Acidovorax_sp_BoFeN1,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,6.581708506379805,5.103530515943035,1.4781779904367696,0.2827946059831936,0.970970339709936,0.3413278928752872,408.0,0.039473518072035176,49,12,0.05352491881591458,False,0.39326077656195474,False
s__Acidovorax_sp_BoFeN1,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,6.581708506379805,0.383596489892191,6.198112016487614,1.1710706023447577,4.6904303666092675,2.161016270072198e-05,849.0,2.1211913034599897e-06,49,20,5.025848157117382e-06,True,5.3230915476043114e-05,True
s__Acidovorax_sp_BoFeN1,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,6.581708506379805,0.34036670832974153,6.241341798050063,1.3370409648100579,6.837469995229471,7.80969286031082e-09,3986.0,0.005307162079453754,49,128,0.008048839874020658,True,5.226580660567473e-08,True
s__Acidovorax_sp_BoFeN1,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,5.103530515943035,0.383596489892191,4.7199340260508444,1.1276945278377621,2.9922573492878093,0.006372824096185769,178.0,0.02520902833146064,12,20,0.03461075611081687,True,0.010577519763281085,True
s__Acidovorax_sp_BoFeN1,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.103530515943035,0.34036670832974153,4.763163807613293,1.4172009903255838,3.795177816051981,0.002681035894577148,1088.0,0.017178633549392665,12,128,0.023917608012661688,True,0.0049697652764525676,True
s__Acidovorax_sp_BoFeN1,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,0.383596489892191,0.34036670832974153,0.04322978156244944,0.0124862728802965,0.0431489699965847,0.9659936304565048,541.0,3.3396506971371015e-05,20,128,6.674873617413564e-05,True,0.9695308907544481,False
s__Acidovorax_sp_HDW3,Chopyk_2020_pond,Chu_2017_sludge,Chopyk_2020_pond vs Chu_2017_sludge,0.5349392139405029,-1.6004432166560936,2.1353824305965965,0.8446653576785457,5.371671232884858,4.741711575333542e-07,3654.0,1.4723426741767098e-12,86,49,2.079209912244862e-11,True,1.8566571947572245e-06,True
s__Acidovorax_sp_HDW3,Chopyk_2020_pond,Lekunberri_2018_river_wastewater,Chopyk_2020_pond vs Lekunberri_2018_river_wastewater,0.5349392139405029,-2.953100806368981,3.4880400203094837,1.364229365489082,7.066400641587825,4.988503849337498e-09,1032.0,2.2998921343561455e-08,86,12,9.970057203571212e-08,True,3.5922640721449766e-08,True
s__Acidovorax_sp_HDW3,Chopyk_2020_pond,Rowe_2017_hospital_wastewater,Chopyk_2020_pond vs Rowe_2017_hospital_wastewater,0.5349392139405029,-1.7091372802570401,2.244076494197543,0.9039860597886882,5.596945392814415,1.8522323071534535e-07,1599.0,2.4595777475498935e-09,86,20,1.3594183150986122e-08,True,7.843371356836604e-07,True
s__Acidovorax_sp_HDW3,Chopyk_2020_pond,Schulz_2017_wastewater,Chopyk_2020_pond vs Schulz_2017_wastewater,0.5349392139405029,-0.4468076314754995,0.9817468454160024,0.3925066854043807,2.578430693833773,0.011539605728158731,4470.0,0.019802699490462494,86,128,0.02750755077804396,True,0.018287469787331707,True
s__Acidovorax_sp_HDW3,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-1.6004432166560936,-2.953100806368981,1.3526575897128874,1.3600743890602984,3.8925646428126366,0.0014487991964974084,476.0,0.0009914849893823024,49,12,0.0016145434744734765,True,0.0027611438542602318,True
s__Acidovorax_sp_HDW3,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,-1.6004432166560936,-1.7091372802570401,0.10869406360094658,0.13866859978853396,0.558597143345262,0.5788812152856299,543.0,0.48745329036403495,49,20,0.5422142300120145,False,0.6161789458380138,False
s__Acidovorax_sp_HDW3,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.6004432166560936,-0.4468076314754995,-1.1536355851805942,-1.3709532134291593,-7.764050596629507,3.6204736268242726e-11,684.0,8.624587969866141e-16,49,128,1.635417152776504e-14,True,4.473659010194747e-10,True
s__Acidovorax_sp_HDW3,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,-2.953100806368981,-1.7091372802570401,-1.2439635261119408,-1.4265884040475934,-3.5399707730413335,0.002864063433695251,51.0,0.007667778994204284,12,20,0.010925497952516974,True,0.004989974719786873,True
s__Acidovorax_sp_HDW3,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,-0.4468076314754995,-2.5062931748934814,-2.712007287757334,-7.637000159640952,6.0865073781402606e-06,48.0,8.045700113599738e-08,12,128,2.1707190910517416e-07,True,1.7182415491660008e-05,True
s__Acidovorax_sp_HDW3,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-1.7091372802570401,-0.4468076314754995,-1.2623296487815407,-1.8232885372925862,-8.0143753271578,9.525724951846854e-09,207.0,1.6866447997716036e-09,20,128,9.54077686925213e-09,True,5.226580660567473e-08,True
