species,group1,group2,pair,mean1,mean2,effect_size,cohens_d,t_statistic,p_value_ttest,u_statistic,p_value_mwu,n1,n2,p_adjusted,significant,p_adjusted_ttest,significant_ttest
s__Acetobacterium_fimetarium,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-0.05644131535371072,-0.26936643101104846,0.21292511565733774,0.11897742393267655,0.28234178247437763,0.782592100672928,106.0,0.598573791962529,12,20,0.6558734093135207,False,0.8187277214290805,False
s__Acetobacterium_fimetarium,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,0.9429101178236801,-0.26936643101104846,1.2122765488347285,0.339776007873998,1.047259990405685,0.30776351963124937,129.0,0.05628495994233828,20,20,0.07993736113056255,False,0.3620664643185253,False
s__Achromobacter_sp_JUb104,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-1.664971727994799,-2.8028021272012023,1.1378303992064032,1.0248272055807273,3.241072167376071,0.004350771477241873,461.0,0.0025211720282341697,49,12,0.004786048115476579,True,0.008955222122086508,True
s__Achromobacter_sp_JUb104,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,-1.664971727994799,-1.385123033661642,-0.27984869433315707,-0.09344764616528493,-0.29527272103432173,0.7707806746993513,640.0,0.04800917421780767,49,20,0.06886704256013935,False,0.8077681165922034,False
s__Achromobacter_sp_JUb104,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.664971727994799,-0.26936643101104846,-1.3956052969837507,-1.4732694679057934,-6.325241393601766,2.818461243551947e-08,57.0,1.0571771795506868e-08,49,20,2.1037417696541467e-07,True,2.1489423715340397e-07,True
s__Achromobacter_sp_JUb104,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,-2.8028021272012023,-1.385123033661642,-1.4176790935395602,-0.478950370181196,-1.4457674957522524,0.1618223445172046,86.0,0.19223844737089169,12,20,0.2347860089453971,False,0.20736756927938152,False
s__Achromobacter_sp_JUb104,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.8028021272012023,-0.26936643101104846,-2.533435696190154,-3.0488361128123724,-7.571840659758006,1.376715461595138e-06,6.0,9.595147274859472e-06,12,20,3.1024710824733824e-05,True,5.412350487460977e-06,True
s__Achromobacter_sp_JUb104,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-1.385123033661642,-0.26936643101104846,-1.1157566026505936,-0.3843762498155079,-1.184727168385709,0.2501392501236605,32.0,5.756357808859704e-06,20,20,2.7344025941809137e-05,True,0.30178316833739377,False
s__Acidaminococcus_intestini,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.7170068729788489,1.6598624716124235,-0.9428555986335746,-0.2646973367946225,-0.8063631178759394,0.4310950492052651,312.0,0.7508639985954604,49,12,0.8045640434014559,False,0.4879500210390981,False
s__Acidaminococcus_intestini,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,0.7170068729788489,-0.5304691817536261,1.247476054732475,0.3644627058659975,1.3888372792241401,0.17256428676129226,663.0,0.02251974879201527,49,20,0.035922867618089355,True,0.21890138665215364,False
s__Acidaminococcus_intestini,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,0.7170068729788489,-0.26936643101104846,0.9863733039898974,0.37598260067472483,1.806701403647979,0.07637918344088043,275.0,0.004546895756775542,49,20,0.00829840677422845,True,0.11221730657192068,False
s__Acidaminococcus_intestini,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,1.6598624716124235,-0.5304691817536261,2.1903316533660497,0.6606055354351495,1.7234222590502624,0.09926774160303979,167.0,0.07029422941876677,12,20,0.09828986935006076,False,0.13967402135464566,False
s__Acidaminococcus_intestini,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,1.6598624716124235,-0.26936643101104846,1.929228902623472,0.7772726532889915,1.8340290277938551,0.09291372830123748,126.0,0.8301722313017394,12,20,0.8557155183257762,False,0.13261627130007697,False
s__Acidaminococcus_intestini,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.5304691817536261,-0.26936643101104846,-0.26110275074257766,-0.11463286911651666,-0.3533222317911826,0.7274815957534876,95.0,0.004663686353852773,20,20,0.008490511998501303,True,0.7662865613148324,False
s__Acidovorax_SGB22469,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.19578599585062023,-2.3423477156068873,2.5381337114575073,0.8440915323409987,3.453522855266803,0.0011969370988095475,463.0,0.002235087280125129,49,12,0.004660270639445118,True,0.003015158263570092,True
s__Acidovorax_SGB22469,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,0.19578599585062023,-2.1992322627795353,2.3950182586301554,0.8325084560361126,3.935664990478604,0.0002224036921950513,742.0,0.000879947246243686,49,20,0.0020032014607508646,True,0.0006509191536475267,True
s__Acidovorax_SGB22469,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,0.19578599585062023,0.4048629835752518,-0.20907698772463157,-0.06398847265642109,-0.26490572625849323,0.792038944315851,174.0,2.9986879952176812e-05,49,20,9.038150834708731e-05,True,0.8266846332531179,False
s__Acidovorax_SGB22469,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,-2.3423477156068873,-2.1992322627795353,-0.14311545282735194,-0.11434803187059192,-0.28388811463988883,0.7802635599720332,106.0,0.5992448359443866,12,20,0.6558734093135207,False,0.8166133475575166,False
s__Acidovorax_SGB22469,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.3423477156068873,0.4048629835752518,-2.7472106991821392,-1.379467008863467,-3.859233485797141,0.0005693419548629542,19.0,8.886291530427305e-05,12,20,0.00024374638929123112,True,0.0015283273100852428,True
s__Acidovorax_SGB22469,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.1992322627795353,0.4048629835752518,-2.6040952463547873,-1.4555604446612909,-4.486338593618906,0.0001491534286255936,2.0,8.922112415206441e-08,20,20,1.251204850838797e-06,True,0.0004490284878132649,True
s__Acidovorax_caeni,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-0.6769602994406634,-2.8028021272012023,2.1258418277605386,1.239216101369458,4.820218524271654,2.3655520978244882e-05,510.0,9.237653776453215e-05,49,12,0.0002492715579258632,True,7.973875416734736e-05,True
s__Acidovorax_caeni,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,-0.6769602994406634,-0.3417686954108978,-0.33519160402976556,-0.1285417936759538,-0.4474254010133484,0.6580407864505529,541.0,0.5041890826734674,49,20,0.5622220969491672,False,0.7014565074180247,False
s__Acidovorax_caeni,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-0.6769602994406634,-0.26936643101104846,-0.4075938684296149,-0.25241490001090955,-1.1769219208359472,0.24372395004609854,177.0,3.56688678474954e-05,49,20,0.0001059581238535973,True,0.29549593943486047,False
s__Acidovorax_caeni,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,-2.8028021272012023,-0.3417686954108978,-2.4610334317903044,-1.113738364983005,-3.3087117553492718,0.002779115749707986,56.0,0.01344594664381595,12,20,0.022297428893895563,True,0.006466619672232488,True
s__Acidovorax_caeni,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.8028021272012023,-0.26936643101104846,-2.533435696190154,-3.0488361128123724,-7.571840659758006,1.376715461595138e-06,6.0,9.595147274859472e-06,12,20,3.1024710824733824e-05,True,5.412350487460977e-06,True
s__Acidovorax_caeni,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.3417686954108978,-0.26936643101104846,-0.07240226439984937,-0.03395220133453485,-0.10464771266911434,0.917670431472562,114.0,0.02061538065226741,20,20,0.03313117302207241,True,0.9328744386212199,False
s__Acidovorax_facilis,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.2729742289112511,-2.8028021272012023,3.0757763561124536,1.095451276437185,4.860995576275015,9.226323157536988e-06,515.0,6.32077185579496e-05,49,12,0.00017948902559100397,True,3.2908283428336076e-05,True
s__Acidovorax_facilis,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,0.2729742289112511,-0.9873486937192073,1.2603229226304584,0.32120822904320884,1.1743295694703877,0.24852641058260494,697.0,0.006311004368843415,49,20,0.011022337010172472,True,0.3003998874631205,False
s__Acidovorax_facilis,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,0.2729742289112511,-0.26936643101104846,0.5423406599222995,0.1974010331558757,0.9501558884721099,0.3463041967910873,233.0,0.0006910911031561324,49,20,0.0015994088664870708,True,0.4022654564483354,False
s__Acidovorax_facilis,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,-2.8028021272012023,-0.9873486937192073,-1.815453433481995,-0.6213218839195546,-1.874529417682833,0.07364574347260565,81.0,0.13397471560558855,12,20,0.17366843164768697,False,0.10888415429082315,False
s__Acidovorax_facilis,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.8028021272012023,-0.26936643101104846,-2.533435696190154,-3.0488361128123724,-7.571840659758006,1.376715461595138e-06,6.0,9.595147274859472e-06,12,20,3.1024710824733824e-05,True,5.412350487460977e-06,True
s__Acidovorax_facilis,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.9873486937192073,-0.26936643101104846,-0.7179822627081589,-0.25069542803221606,-0.7726952035210469,0.44881059372548154,53.0,7.291719091368453e-05,20,20,0.00020525133914206994,True,0.5049486575117075,False
s__Acidovorax_sp_1608163,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.9900147448626849,6.037186744896361,-5.047172000033676,-1.7489854596436814,-8.05561211572095,4.662952616733117e-11,121.0,0.001750170835871724,49,12,0.003750677957622813,True,2.7945183472840102e-09,True
s__Acidovorax_sp_1608163,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,0.9900147448626849,-0.6525801564113628,1.6425949012740477,0.4244929853830927,1.5900296185569014,0.12030231132558228,706.0,0.004369129153998257,49,20,0.008019405861719023,True,0.16089633682598845,False
s__Acidovorax_sp_1608163,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,0.9900147448626849,-0.26936643101104846,1.2593811758737334,0.4403291559115844,2.1222916606806814,0.03849407475047775,293.0,0.009339118677899319,49,20,0.015985990589801758,True,0.06367087973811371,False
s__Acidovorax_sp_1608163,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,6.037186744896361,-0.6525801564113628,6.689766901307723,2.4766787193364257,7.51286389740703,1.6779449700534457e-07,208.0,0.0006593838787028105,12,20,0.001531529748010043,True,1.114449532945291e-06,True
s__Acidovorax_sp_1608163,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,6.037186744896361,-0.26936643101104846,6.30655317590741,8.894847637844508,22.60924762413451,1.1295590025291089e-14,240.0,3.1608614574351695e-06,12,20,1.631255491320448e-05,True,2.772260523350013e-12,True
s__Acidovorax_sp_1608163,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.6525801564113628,-0.26936643101104846,-0.38321372540031434,-0.14332980445320653,-0.4417721268070757,0.6634014532033498,73.0,0.000614684553482684,20,20,0.0014335222573075808,True,0.7065134225376731,False
s__Acidovorax_sp_210_6,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-0.15742277231924198,3.3519801504389455,-3.5094029227581873,-0.8246966363215714,-2.172142261799532,0.0490731993711534,224.0,0.2073341288187146,49,12,0.25113985897336194,False,0.07908795170698081,False
s__Acidovorax_sp_210_6,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,-0.15742277231924198,1.2814675865869234,-1.4388903589061655,-0.36649151257907286,-1.2557058110262904,0.22029425772031375,481.0,0.910489595675873,49,20,0.9270374113222933,False,0.2714311748244076,False
s__Acidovorax_sp_210_6,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-0.15742277231924198,0.3511517488953571,-0.5085745212145991,-0.1903067011255049,-0.764769436892793,0.4479693890096166,172.0,2.6688811508724432e-05,49,20,8.110503214384771e-05,True,0.5041122775012148,False
s__Acidovorax_sp_210_6,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,3.3519801504389455,1.2814675865869234,2.070512563852022,0.42451486075660855,1.1039390020170299,0.2821619336660765,149.0,0.2672744816446535,12,20,0.3169656416006775,False,0.33539266746193686,False
s__Acidovorax_sp_210_6,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,3.3519801504389455,0.3511517488953571,3.0008284015435884,0.7618201560960355,1.8444594682378064,0.08763389571856714,114.0,0.8301722313017394,12,20,0.8557155183257762,False,0.1260226279390332,False
s__Acidovorax_sp_210_6,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,1.2814675865869234,0.3511517488953571,0.9303158376915663,0.2598076544557712,0.8007809716028406,0.4302927301307813,137.0,0.09060427135814708,20,20,0.12176647055538202,False,0.4871987546340173,False
s__Acidovorax_sp_BoFeN1,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,6.517179995041101,5.253829195110813,1.2633507999302873,0.24470490374997936,0.8307278860735811,0.4146817917249593,408.0,0.039473518072035176,49,12,0.05943514815754289,False,0.4712833416869769,False
s__Acidovorax_sp_BoFeN1,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,6.517179995041101,-0.10649849263030457,6.623678487671405,1.2429584465777284,4.883498585267693,1.3108778502226486e-05,851.0,1.8608824074163655e-06,49,20,1.2891112806214982e-05,True,4.574315802334144e-05,True
s__Acidovorax_sp_BoFeN1,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,6.517179995041101,0.37836641389694703,6.138813581144154,1.352200486600845,6.078551404901146,6.520451862671762e-08,593.0,0.17512689234808787,49,20,0.22253550373817677,False,4.693632527962327e-07,True
s__Acidovorax_sp_BoFeN1,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,5.253829195110813,-0.10649849263030457,5.360327687741118,1.233018983399258,3.29527819422423,0.0029684080885092152,194.0,0.004223288717702904,12,20,0.007784989288641189,True,0.006866775263993041,True
s__Acidovorax_sp_BoFeN1,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.253829195110813,0.37836641389694703,4.875462781213867,1.4625957996738468,3.6076710078759713,0.0026261558747156413,171.0,0.04891605638854227,12,20,0.070148401398594,False,0.00615236699012928,True
s__Acidovorax_sp_BoFeN1,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.10649849263030457,0.37836641389694703,-0.4848649065272516,-0.13523052210878359,-0.4168084620580957,0.6800195614977749,80.0,0.0012142041570824054,20,20,0.0026812374574133324,True,0.7220479645569698,False
s__Acidovorax_sp_KKS102,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,2.0606018563806607,0.44849567723160444,1.6121061791490563,0.4303619562439906,1.4408173298647644,0.16371534685489295,402.0,0.0511333339162358,49,12,0.07286182001777143,False,0.20932495601342552,False
s__Acidovorax_sp_KKS102,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,2.0606018563806607,1.7015476962406488,0.3590541601400119,0.07930301807919576,0.2867196948103815,0.7761699541914188,604.0,0.13331646849488665,49,20,0.1729456528121434,False,0.8129201267836969,False
s__Acidovorax_sp_KKS102,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,2.0606018563806607,-0.26936643101104846,2.329968287391709,0.7579879880354331,3.6612297663492304,0.000584130814538786,391.0,0.19257503593697411,49,20,0.23496230004480262,False,0.001564766225640802,True
s__Acidovorax_sp_KKS102,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,0.44849567723160444,1.7015476962406488,-1.2530520190090444,-0.313371110179257,-0.8757011462468444,0.3882438943473587,106.0,0.5992448359443866,12,20,0.6558734093135207,False,0.4443724253755911,False
s__Acidovorax_sp_KKS102,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,0.44849567723160444,-0.26936643101104846,0.7178621082426528,0.32303487109090795,0.7633847285375975,0.46063848781128364,106.0,0.598573791962529,12,20,0.6558734093135207,False,0.5154430669082405,False
s__Acidovorax_sp_KKS102,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,1.7015476962406488,-0.26936643101104846,1.9709141272516972,0.5835875871399425,1.7987377470621697,0.08747849648321596,154.0,0.21797327040351133,20,20,0.26138535031635585,False,0.12593971253477515,False
s__Acidovorax_sp_YS12,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-0.6089255472266135,-2.8028021272012023,2.1938765799745887,1.139762565077242,4.612171960171266,3.409356931972925e-05,503.0,0.00015508056124509956,49,12,0.0004012475967154835,True,0.00011192245622540419,True
s__Acidovorax_sp_YS12,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,-0.6089255472266135,1.0233570659156048,-1.6322826131422183,-0.5045241328457553,-1.7217333059759008,0.09705886447080293,444.0,0.5473185494047537,49,20,0.6053390136549571,False,0.13739120776778863,False
s__Acidovorax_sp_YS12,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-0.6089255472266135,-0.26936643101104846,-0.33955911621556506,-0.184977287465678,-0.8718177052128523,0.38681389567763064,175.0,3.1777760140864544e-05,49,20,9.561154452190068e-05,True,0.44303084851611296,False
s__Acidovorax_sp_YS12,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,-2.8028021272012023,1.0233570659156048,-3.826159193116807,-1.3710512205701,-4.128154062106188,0.0003998750499901733,41.0,0.0022460442895579497,12,20,0.004660270639445118,True,0.0011140302744050558,True
s__Acidovorax_sp_YS12,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.8028021272012023,-0.26936643101104846,-2.533435696190154,-3.0488361128123724,-7.571840659758006,1.376715461595138e-06,6.0,9.595147274859472e-06,12,20,3.1024710824733824e-05,True,5.412350487460977e-06,True
s__Acidovorax_sp_YS12,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,1.0233570659156048,-0.26936643101104846,1.2927234969266532,0.47353689298499807,1.4595387270195719,0.16000253195910652,154.0,0.21797327040351133,20,20,0.26138535031635585,False,0.20529077662863704,False
s__Acidovorax_temperans,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,5.975295130462989,7.203516119041634,-1.228220988578645,-0.3028345783923016,-1.361810891392408,0.17844571557358382,316.0,0.6964834409903817,49,12,0.7486289165514969,False,0.2254754026250446,False
s__Acidovorax_temperans,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,5.975295130462989,8.145354477308176,-2.1700593468451874,-0.4135337091427098,-1.5699272306740164,0.12443583938881972,409.0,0.2870148268699194,49,20,0.3391275602218167,False,0.16555041719410862,False
s__Acidovorax_temperans,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,5.975295130462989,0.27186290425908105,5.703432226203907,1.3778474336369175,6.315249588462254,2.7453535792582737e-08,596.0,0.16283554769798958,49,20,0.20793720554872153,False,2.1489423715340397e-07,True
s__Acidovorax_temperans,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,7.203516119041634,8.145354477308176,-0.9418383582665424,-0.26207204440698106,-0.7877504554298614,0.4386770672325569,61.0,0.02277969280985591,12,20,0.036231181906629856,True,0.4957118185741281,False
s__Acidovorax_temperans,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,7.203516119041634,0.27186290425908105,6.9316532147825525,4.372906569914893,11.98618910381977,1.5591275576157877e-12,234.0,9.595147274859472e-06,12,20,3.1024710824733824e-05,True,1.785720762655949e-10,True
s__Acidovorax_temperans,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,8.145354477308176,0.27186290425908105,7.873491573049095,2.134932605305273,6.580304223769433,8.372438378747968e-07,321.0,0.001103960875466988,20,20,0.002468466096380415,True,4.881396765165953e-06,True
s__Acinetobacter_bohemicus,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,3.7997467412270622,5.157863476526094,-1.3581167352990318,-0.27432417052597824,-0.9114502112513686,0.3721597239005091,305.0,0.8489171939216485,49,12,0.8714039469173823,False,0.42929973522453535,False
s__Acinetobacter_bohemicus,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,3.7997467412270622,0.020448065756359955,3.7792986754707023,0.7613992274482159,3.0078401185599497,0.004221908213260842,775.0,0.00016802331226713725,49,20,0.00043277968586947796,True,0.008955222122086508,True
