species,group1,group2,pair,mean1,mean2,effect_size,cohens_d,t_statistic,p_value_ttest,u_statistic,p_value_mwu,n1,n2,p_adjusted,significant,p_adjusted_ttest,significant_ttest
s__GGB46513_SGB64374,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.5788742867072114,-2.5291844971014963,-1.3686530626935738,-4.525679843599061,0.00014785026281493322,22.0,6.238436472717048e-10,49,20,8.489264352073359e-08,True,0.00048739011055852987,True
s__GGB41799_SGB83534,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.6521575369201268,-2.6024677473144116,-1.3102337868412477,-4.289205285308346,0.0002838060914850771,22.0,6.238436472717048e-10,49,20,8.489264352073359e-08,True,0.0008842122077100805,True
s__GGB44582_SGB62026,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.21953705601592163,-2.1698472664102066,-1.340084815404648,-4.535990730322397,0.00012252605423951162,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.0004127065708146718,True
s__GGB45969_SGB63701,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.360996718739402,-2.311306929133687,-1.1560304595360167,-3.781244884286089,0.0009955304829394667,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.002651506913758179,True
s__GGB44403_SGB61822,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.19127437701176037,-2.141584587406045,-1.3845537492785356,-4.733471428758765,6.775683597399564e-05,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.0002408659937132008,True
s__GGB43230_SGB103465,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,1.3462258468410906,-3.2965360572353752,-1.1752478239369208,-3.730079122278956,0.0012704486321471005,33.0,1.552905940563314e-09,49,20,1.5394049266522841e-07,True,0.0033284721092088133,True
s__GGB43779_SGB93081,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.19040411137398652,-2.1407143217682716,-1.385967603933588,-4.739865454226225,6.644643669587149e-05,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.0002366771380265665,True
s__GGB26186_SGB38199,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.21360466618717416,-2.163914876581459,-1.3491879000967701,-4.575861357738612,0.00010889260984618115,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.0003726855704071503,True
s__GGB46504_SGB64365,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.7874595715700452,2.0049137768831153,-3.7923733484531605,-1.1142072034159867,-3.5626840692901967,0.001836178725538003,35.0,1.828912675214908e-09,49,20,1.5394049266522841e-07,True,0.00461009595887844,True
s__GGB35331_SGB62019,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.30866422501605056,-2.2589744354103356,-1.217219304993808,-4.02235677497548,0.0005235081058380007,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.0015131474732887665,True
s__Thermomonas_SGB62036,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.2655327107025221,-2.215842921096807,-1.2735283500784629,-4.252420646052441,0.0002772405793925953,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.0008692833650632344,True
s__GGB75286_SGB102868,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.2121684259824134,-2.162478636376698,-1.3514100793006811,-4.585636497853307,0.00010577532103659443,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.00036274963928074015,True
s__GGB62437_SGB95276,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,2.0344367381891564,-3.9847469485834415,-1.1288598487814019,-3.5436503202676755,0.002043293509475386,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.005028360418437484,True
s__GGB45084_SGB103306,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.037221150719029414,-1.9875313611133143,-1.6740343253938523,-6.246659063541614,3.058512657477034e-07,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,3.1340542351617074e-06,True
s__GGB45217_SGB62738,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.22836578442484087,-2.178675994819126,-1.3267612025419746,-4.478125884810659,0.00014519795662543307,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.00047957616353371197,True
s__GGB44369_SGB61784,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.200569736175313,-2.150879946569598,-1.3696193627627793,-4.666376552303017,8.305555671641408e-05,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.00028980000405050326,True
s__GGB69468_SGB93649,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.11979746952413536,-2.0701076799184204,-1.5096252242154171,-5.330958895841707,9.827250110565646e-06,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,5.4517486827379556e-05,True
s__Nitrosomonas_sp_PY1,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.8509002534365907,-2.8012104638308757,-0.9849952913703989,-3.1236819983672426,0.005231472641425515,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.011357670661218636,True
s__GGB75253_SGB103519,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.9056236056202065,-2.8559338160144914,-0.9405357965768635,-2.972006837854435,0.007445715002542352,36.0,1.9909999051352293e-09,49,20,1.5394049266522841e-07,True,0.015616721602126437,True
s__GGB45764_SGB63487,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.18124521547950675,-2.1315554258737914,-1.401010490974981,-4.80835822920538,5.382694945072888e-05,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.00019418799791238566,True
s__GGB40481_SGB57069,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,0.2748075430492252,-2.2251177534435103,-1.260940253936772,-4.200253239762712,0.0003208709627217478,36.0,1.984292102313056e-09,49,20,1.5394049266522841e-07,True,0.000986091251291225,True
s__Arcobacter_acticola,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,5.881388914688284,-1.723977410059296,7.60536632474758,1.7532730302281676,7.677919617043945,9.799610914308704e-11,939.0,2.9951898344725587e-09,49,20,2.2643635148612545e-07,True,6.6676552660956425e-09,True
s__Nitrospira_sp_ND1,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.0574657518425674,7.750448395766353,-8.807914147608919,-1.6706487895571067,-5.38783277588597,2.2118183264811828e-05,43.0,3.5062219284148598e-09,49,20,2.593079782710294e-07,True,0.00011247542521209245,True
s__GGB39817_SGB99175,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,2.96312395414434,-2.2905361972916274,5.253660151435968,1.6339588323558762,7.812489528879606,1.6633283590341076e-10,935.0,4.12858013328872e-09,49,20,2.9883892794570696e-07,True,1.0882005918142373e-08,True
s__GGB75267_SGB103593,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.3513296371806724,1.990272434240729,-3.341602071421401,-0.9542581544388339,-3.205249150277616,0.0037278598410110803,52.0,7.147018827759398e-09,49,20,5.065449594174473e-07,True,0.008615610855380228,True
s__GGB40645_SGB64801,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,6.186939254504352,-1.802581326462791,7.989520580967143,1.6409873095952423,7.491739127854673,2.2211009085447867e-10,926.0,8.415200643537026e-09,49,20,5.725702517862593e-07,True,1.3027905673912696e-08,True
s__GGB75193_SGB103433,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.6500731631070447,0.13027892341879416,-1.7803520865258389,-0.8432659904276228,-3.474518182720724,0.000996068734798046,54.0,8.36288616214076e-09,49,20,5.725702517862593e-07,True,0.002651506913758179,True
s__Staphylococcus_saccharolyticus,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__Stenotrophomonas_maltophilia,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB26186_SGB38199,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,0.21360466618717416,-2.5041408634788014,-1.7005050477981811,-5.241308564383267,1.8261662060542843e-05,4.0,1.201547192636258e-07,20,20,1.395107013429539e-06,True,9.552843698144491e-05,True
s__GGB35775_SGB48092,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB29233_SGB41982,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB38373_SGB52357,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-1.9503102103942849,8.306705818942214,-10.2570160293365,-4.869617648534165,-12.235358168113754,3.7968470853660845e-08,0.0,1.009897590122118e-07,49,12,1.395107013429539e-06,True,6.727538429383032e-07,True
s__GGB27181_SGB39400,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB38373_SGB52357,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB27302_SGB39542,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB32489_SGB48813,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB28494_SGB41084,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB42821_SGB52415,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,0.1053339696786626,-2.39587016697029,-2.0360355290312784,-6.275482962851379,6.386613164979044e-07,4.0,1.201547192636258e-07,20,20,1.395107013429539e-06,True,6.2255753545153885e-06,True
s__Limnohabitans_sp_Rim47,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-1.9503102103942849,12.956749182201115,-14.9070593925954,-7.81944502144351,-19.975702659033317,9.291888545535883e-11,0.0,1.009897590122118e-07,49,12,1.395107013429539e-06,True,6.585626006648557e-09,True
s__GGB42821_SGB60031,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,0.10795725310826669,-2.398493450399894,-2.026331023927003,-6.245571669273041,7.080129405944908e-07,4.0,1.201547192636258e-07,20,20,1.395107013429539e-06,True,6.8427841588138e-06,True
s__GGB29038_SGB41759,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB42928_SGB123144,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB45084_SGB103306,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,0.037221150719029414,-2.327757348010657,-2.3211052541165658,-7.154126865420511,2.7181910887132456e-08,4.0,1.201547192636258e-07,20,20,1.395107013429539e-06,True,5.137381157668034e-07,True
s__GGB47282_SGB65238,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB70913_SGB95372,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,0.5817257770562783,-2.8722619743479054,-1.359405210452586,-4.189968257511455,0.0003767368454590969,3.0,1.0357590984058813e-07,20,20,1.395107013429539e-06,True,0.001133208442309326,True
s__GGB44498_SGB103071,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,0.1502954923833562,-2.4408316896749835,-1.88137863011734,-5.7987983861909616,3.163593079178316e-06,4.0,1.201547192636258e-07,20,20,1.395107013429539e-06,True,2.026844379541362e-05,True
s__Limnohabitans_sp_G3_2,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__Limnohabitans_sp_2KL_27,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-1.9503102103942849,9.308614277009605,-11.25892448740389,-5.912013123214445,-15.105893795501933,2.549136321536131e-09,0.0,1.009897590122118e-07,49,12,1.395107013429539e-06,True,7.287530895685645e-08,True
s__GGB38799_SGB54900,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,-0.009491139265394643,-2.281045058026233,-2.5553992093167546,-7.876269334544027,1.9455577522504257e-09,4.0,1.201547192636258e-07,20,20,1.395107013429539e-06,True,6.15140199616192e-08,True
s__Polynucleobacter_cosmopolitanus,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB45985_SGB63721,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,4.082187059177093,-6.372723256468721,-1.5079522642132965,-4.64782102666261,0.00016019807041234036,0.0,6.700376361164955e-08,20,20,1.395107013429539e-06,True,0.0005234452669892201,True
s__Acidovorax_SGB22469,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,0.2507787864611553,-2.5413149837527826,-1.6108188637131107,-4.964877179859838,4.161039488145532e-05,4.0,1.201547192636258e-07,20,20,1.395107013429539e-06,True,0.00015370093744485449,True
s__GGB25847_SGB37835,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,0.1424198338822622,-2.4329560311738896,-1.9067504796167283,-5.876999678358587,2.4487703899587725e-06,4.0,1.201547192636258e-07,20,20,1.395107013429539e-06,True,1.6051477585047677e-05,True
s__GGB28569_SGB41182,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__Psychrobacter_fulvigenes,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-1.9503102103942849,-0.4234506281251448,-1.52685958226914,-1.4172096767724311,-5.573926192385865,1.255400198035233e-06,85.0,8.75202092335109e-08,49,20,1.395107013429539e-06,True,8.593302764015819e-06,True
s__GGB15004_SGB62020,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,0.28768677659450187,-2.5782229738861293,-1.5317410154806732,-4.721142882375491,8.401022778464214e-05,4.0,1.201547192636258e-07,20,20,1.395107013429539e-06,True,0.0002925310081098798,True
s__GGB75380_SGB103363,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,0.8919385168935557,-3.182474714185183,-1.3329298366536313,-4.108365675021397,0.00048613686037779274,3.0,1.0357590984058813e-07,20,20,1.395107013429539e-06,True,0.0014135364094061975,True
s__GGB46599_SGB103509,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,4.061642658760769,-6.3521788560523955,-1.341074859414192,-4.133470321201248,0.0005349053237107516,2.0,8.922112415206441e-08,20,20,1.395107013429539e-06,True,0.0015421592468338786,True
