species,group1,group2,pair,mean1,mean2,effect_size,cohens_d,t_statistic,p_value_ttest,u_statistic,p_value_mwu,n1,n2,p_adjusted,significant,p_adjusted_ttest,significant_ttest
s__Achromobacter_sp_JUb104,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-3.071968135726402,-0.4234506281251448,-2.6485175076012575,-2.2457143613469013,-5.63663805769063,3.245299038010237e-05,6.0,9.595147274859472e-06,12,20,3.5251286208500996e-05,True,0.00012253615235639098,True
s__Achromobacter_sp_JUb104,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-1.4764269681737334,-0.4234506281251448,-1.0529763400485885,-0.35879575470711855,-1.1058827872611918,0.2813212579740344,39.0,1.388842319551245e-05,20,20,4.933836364631628e-05,True,0.3288848521057268,False
s__Acidaminococcus_intestini,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.4316683905793629,1.3906964630872238,-0.9590280725078609,-0.2781503017728031,-0.8907442921037475,0.3839826928555742,284.0,0.863156627450828,49,12,0.895534872396376,False,0.4341339717828725,False
s__Acidaminococcus_intestini,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,0.4316683905793629,-0.6217731162657176,1.0534415068450804,0.29363714289479836,1.110414215425107,0.2736711876662288,640.0,0.04800917421780767,49,20,0.07642826892324835,False,0.3211553571716145,False
s__Acidaminococcus_intestini,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,0.4316683905793629,-0.4234506281251448,0.8551190187045077,0.3107882832193806,1.4619866622356346,0.1489671096143019,294.0,0.009705305992750773,49,20,0.01797357157721183,True,0.19342981179689123,False
s__Acidaminococcus_intestini,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,1.3906964630872238,-0.6217731162657176,2.0124695793529415,0.6223575187470762,1.6636583866461705,0.10879240442803047,168.0,0.06446720015867169,12,20,0.1001906875010512,False,0.14876708905280686,False
s__Acidaminococcus_intestini,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,1.3906964630872238,-0.4234506281251448,1.8141470912123685,0.7989277303724887,1.9065857135450848,0.08051967334481733,126.0,0.8301722313017394,12,20,0.8661219274730777,False,0.11863487601518775,False
s__Acidaminococcus_intestini,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.6217731162657176,-0.4234506281251448,-0.19832248814057285,-0.08004329742592863,-0.2467100117481025,0.8074440162926637,100.0,0.00705975674386584,20,20,0.013305979192593676,True,0.83824368124127,False
s__Acidovorax_SGB22469,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-0.0895524865488658,-2.6115137241320867,2.5219612375832208,0.8367194743011384,3.3124617518850594,0.0019547056357739467,445.0,0.00632378092574867,49,12,0.012012005979562798,True,0.0048610442784378415,True
s__Acidovorax_SGB22469,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,-0.0895524865488658,-2.2905361972916274,2.2009837107427614,0.7787884208055339,3.69790500448786,0.00048744858296154267,707.0,0.004190823165551681,49,20,0.009245901692092618,True,0.0014161401189027908,True
s__Acidovorax_SGB22469,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-0.0895524865488658,0.2507787864611553,-0.3403312730100211,-0.10870753395970317,-0.4609100588316373,0.6464831489964843,190.0,7.435217605799714e-05,49,20,0.00023313004880120395,True,0.6874806863545954,False
s__Acidovorax_SGB22469,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,-2.6115137241320867,-2.2905361972916274,-0.3209775268404593,-0.24109053624214222,-0.5895283673742269,0.5648684220693097,104.0,0.5462847352124822,12,20,0.6133533561692622,False,0.6112221284604935,False
s__Acidovorax_SGB22469,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.6115137241320867,0.2507787864611553,-2.862292510593242,-1.5113707037353814,-4.09987471959035,0.0003450310515081027,19.0,8.886291530427305e-05,12,20,0.0002718629836916699,True,0.001048031818955862,True
s__Acidovorax_SGB22469,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-2.2905361972916274,0.2507787864611553,-2.5413149837527826,-1.6108188637131107,-4.964877179859838,4.161039488145532e-05,4.0,1.201547192636258e-07,20,20,1.395107013429539e-06,True,0.00015370093744485449,True
s__Acidovorax_facilis,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-0.012364253488234883,-3.071968135726402,3.0596038822381675,1.0671326206505136,4.422277848809891,5.522183663396943e-05,492.0,0.0003393873031419999,49,12,0.0009214649683073294,True,0.00019879861188228996,True
s__Acidovorax_facilis,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,-0.012364253488234883,-1.0786526282312987,1.0662883747430638,0.2760953697593437,1.0125222762454853,0.3184402785993234,661.0,0.024131242250118642,49,20,0.04078215903373255,True,0.366238616563522,False
s__Acidovorax_facilis,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-0.012364253488234883,-0.4234506281251448,0.4110863746369099,0.148450714768593,0.6986782493694639,0.48746024729271303,256.0,0.002009425600789707,49,20,0.0046535506425368165,True,0.5370271247700161,False
s__Acidovorax_facilis,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,-3.071968135726402,-1.0786526282312987,-1.9933155074951034,-0.6782249629059187,-2.0098470067493617,0.054902038967787746,78.0,0.10622727963720886,12,20,0.15443812193409598,False,0.0854813439672375,False
s__Acidovorax_facilis,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-3.071968135726402,-0.4234506281251448,-2.6485175076012575,-2.2457143613469013,-5.63663805769063,3.245299038010237e-05,6.0,9.595147274859472e-06,12,20,3.5251286208500996e-05,True,0.00012253615235639098,True
s__Acidovorax_facilis,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-1.0786526282312987,-0.4234506281251448,-0.6552020001061539,-0.2304171558339583,-0.7101933709735687,0.4853701265679763,62.0,0.00019696216013004696,20,20,0.000561664097872942,True,0.535071020928145,False
s__Acidovorax_sp_1608163,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.7046762624631989,5.768020736371162,-5.063344473907963,-1.756139407989769,-7.684875263132284,2.3342010107299154e-10,118.0,0.0014521757603492363,49,12,0.003474192641848173,True,1.3234919730838622e-08,True
s__Acidovorax_sp_1608163,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,0.7046762624631989,-0.7438840909234543,1.4485603533866533,0.3898373741422182,1.4749568496943952,0.14829459768745248,682.0,0.011316218584086768,49,20,0.020336912637645633,True,0.1927036750697912,False
s__Acidovorax_sp_1608163,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,0.7046762624631989,-0.4234506281251448,1.1281268905883437,0.3962272507403759,1.8687243458976275,0.06660297188817217,313.0,0.01955304445967001,49,20,0.0337662219552271,True,0.10096072799018813,False
s__Acidovorax_sp_1608163,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,5.768020736371162,-0.7438840909234543,6.511904827294616,2.507126444960386,7.479227854642681,7.916536652660425e-08,212.0,0.000368555791747099,12,20,0.0009998618847875845,True,9.412946527212186e-07,True
s__Acidovorax_sp_1608163,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.768020736371162,-0.4234506281251448,6.191471364496307,6.055439892545346,15.57779984543585,1.8480225355660985e-12,240.0,3.1608614574351695e-06,12,20,1.706071553212065e-05,True,2.3285083948132844e-10,True
s__Acidovorax_sp_1608163,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.7438840909234543,-0.4234506281251448,-0.32043346279830953,-0.1253025726704288,-0.3862084667888145,0.7031217053636178,81.0,0.0013345401302740508,20,20,0.003219932995171859,True,0.7405634803860767,False
s__Acidovorax_sp_210_6,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-0.44276125471872807,3.082814141913745,-3.5255753966324734,-0.8851296603525575,-2.349300823773151,0.035175895753195005,205.0,0.10835205026589906,49,12,0.15732551216585086,False,0.0583463663346511,False
s__Acidovorax_sp_210_6,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,-0.44276125471872807,1.1901636520748318,-1.6329249067935598,-0.42093289800508754,-1.4337770677149253,0.16369289941588977,459.0,0.6866591035314786,49,20,0.7489625746117635,False,0.21016880942761473,False
s__Acidovorax_sp_210_6,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-0.44276125471872807,0.19706755178126062,-0.6398288064999886,-0.2567544626395217,-1.0566383108037878,0.2952423088668896,188.0,6.652937702717219e-05,49,20,0.00020956753763559243,True,0.3424528928623111,False
s__Acidovorax_sp_210_6,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,3.082814141913745,1.1901636520748318,1.8926504898389134,0.4045447932599042,1.0625034539586942,0.2993918335710948,139.0,0.47145633310799484,12,20,0.5459136981733828,False,0.3465569982337069,False
s__Acidovorax_sp_210_6,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,3.082814141913745,0.19706755178126062,2.8857465901324844,0.7988546119838773,1.9269784744695717,0.07624458010524782,114.0,0.8301722313017394,12,20,0.8661219274730777,False,0.11351600066435583,False
s__Acidovorax_sp_210_6,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,1.1901636520748318,0.19706755178126062,0.9930961002935712,0.2839405454125165,0.8751635370757828,0.38982715481684294,139.0,0.1014075600676638,20,20,0.1507158232198306,False,0.4395730794454424,False
s__Acidovorax_sp_BoFeN1,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,6.231841512641613,4.984663186585614,1.247178326055999,0.24841556531174744,0.859013218901147,0.39870925889748,408.0,0.039473518072035176,49,12,0.06394709927669699,False,0.4481033692663452,False
s__Acidovorax_sp_BoFeN1,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,6.231841512641613,-0.19780242714239601,6.429643939784009,1.2353434636122524,4.890540587996242,1.201410517263095e-05,851.0,1.8608824074163655e-06,49,20,1.4535142124500207e-05,True,6.539517727566479e-05,True
s__Acidovorax_sp_BoFeN1,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,6.231841512641613,0.2242822167828505,6.007559295858762,1.3576840102886156,6.20312462840095,4.212080692422559e-08,614.0,0.10231983067077897,49,20,0.151965719278313,False,7.386339441042034e-07,True
s__Acidovorax_sp_BoFeN1,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,4.984663186585614,-0.19780242714239601,5.18246561372801,1.2577757689257822,3.370057188290457,0.0024353676784747797,194.0,0.004223288717702904,12,20,0.00931148944758605,True,0.005851074041081357,True
s__Acidovorax_sp_BoFeN1,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,4.984663186585614,0.2242822167828505,4.760380969802763,1.547140994693417,3.7940076368769833,0.0019066437232843044,171.0,0.04891605638854227,12,20,0.07783555838812947,False,0.004766808275415984,True
s__Acidovorax_sp_BoFeN1,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.19780242714239601,0.2242822167828505,-0.4220846439252465,-0.125281091163706,-0.3861422563383911,0.7024823044185177,82.0,0.0014657965223645129,20,20,0.0034909594676970387,True,0.7401191699076485,False
s__Acidovorax_sp_KKS102,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,1.7752633739811747,0.1793296687064049,1.5959337052747697,0.4373239299672942,1.5149863100782892,0.14257221426098723,380.0,0.1208499681299649,49,12,0.1738399964389601,False,0.1861207493921253,False
s__Acidovorax_sp_KKS102,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,1.7752633739811747,1.610243761728557,0.16501961225261774,0.035368065421963545,0.12670072500548785,0.899996985258838,588.0,0.19721210833642788,49,20,0.258044458677126,False,0.9180778842130636,False
s__Acidovorax_sp_KKS102,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,1.7752633739811747,-0.4234506281251448,2.1987140021063194,0.7031354802701516,3.3371396035651877,0.0014868404569756083,408.0,0.28098195365301104,49,20,0.340178151717987,False,0.00384656367652549,True
s__Acidovorax_sp_KKS102,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,0.1793296687064049,1.610243761728557,-1.430914093022152,-0.35366885184791663,-1.0052566459928565,0.32281758126714155,107.0,0.6265688715689484,12,20,0.6934246262451406,False,0.3706464432908591,False
s__Acidovorax_sp_KKS102,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,0.1793296687064049,-0.4234506281251448,0.6027802968315497,0.2880808415258272,0.6896617216842277,0.5031462360816179,106.0,0.598573791962529,12,20,0.6643876150918512,False,0.5521624177902142,False
s__Acidovorax_sp_KKS102,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,1.610243761728557,-0.4234506281251448,2.033694389853702,0.5677671420947996,1.7499758605774298,0.09523727199892847,157.0,0.24985207346493699,20,20,0.30646276688741797,False,0.1371707025149681,False
s__Acidovorax_temperans,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,5.689956648063502,6.934350110516434,-1.2443934624529316,-0.3138928180917578,-1.451807275345761,0.15192426318653562,326.0,0.5676603730494105,49,12,0.6350478754074629,False,0.19674394494122352,False
s__Acidovorax_temperans,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,5.689956648063502,8.054050542796086,-2.3640938947325836,-0.45126177498498776,-1.7035997659766453,0.09653184793039672,387.0,0.17520573378330873,49,20,0.23192603359175729,False,0.1385772415498023,False
s__Acidovorax_temperans,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,5.689956648063502,0.11777870714498455,5.572177940918517,1.3813177973766357,6.43571912188188,1.9953894402632738e-08,616.0,0.09688096416695233,49,20,0.14474705318224498,False,3.9729957576804684e-07,True
s__Acidovorax_temperans,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,6.934350110516434,8.054050542796086,-1.119700432279652,-0.3121331964362837,-0.9469382631244276,0.3539936523401151,56.0,0.01344594664381595,12,20,0.02397437656303033,True,0.40331091937745195,False
s__Acidovorax_temperans,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,6.934350110516434,0.11777870714498455,6.816571403371449,5.234822868303021,14.464391940829048,9.88176955475518e-15,237.0,5.543536558364696e-06,12,20,2.7531549447528024e-05,True,2.33170457114057e-12,True
s__Acidovorax_temperans,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,8.054050542796086,0.11777870714498455,7.936271835651101,2.1660201603999334,6.6761225037412295,9.326347549620437e-07,324.0,0.0008263206287009517,20,20,0.0021475498692441843,True,8.593302764015819e-06,True
s__Acinetobacter_bohemicus,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,3.5144082588275767,4.888697468000894,-1.374289209173317,-0.2810505693031305,-0.9431152911996947,0.3557918912924332,295.0,0.9927621392290474,49,12,1.0,False,0.40515824445369236,False
s__Acinetobacter_bohemicus,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,3.5144082588275767,-0.07085586875573144,3.585264127583308,0.7187451012488025,2.8255583700991513,0.0069654383571953376,763.0,0.0003132540667835265,49,20,0.0008559761728494436,True,0.014754932310821008,True
s__Acinetobacter_bohemicus,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,3.5144082588275767,2.047575118965884,1.4668331398616927,0.28168872053411503,1.0798614858316533,0.28650386179667603,387.0,0.17512689234808787,49,20,0.23192603359175729,False,0.33391097561914757,False
s__Acinetobacter_bohemicus,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,4.888697468000894,-0.07085586875573144,4.959553336756625,1.200888126833225,3.194039763796771,0.0038904159343939736,184.0,0.01344594664381595,12,20,0.02397437656303033,True,0.008942699330275878,True
s__Acinetobacter_bohemicus,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,4.888697468000894,2.047575118965884,2.8411223490350097,0.6468884811037983,1.7465619658499414,0.0924679762543711,153.0,0.2050173610603051,12,20,0.26743445641378755,False,0.1336346878578464,False
s__Acinetobacter_bohemicus,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,-0.07085586875573144,2.047575118965884,-2.118430987721615,-0.47062894043844666,-1.4505758153206068,0.15520214599109833,69.0,0.0004103245674540976,20,20,0.001110520428384121,True,0.20022665933322584,False
s__Acinetobacter_bouvetii,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.20062446188166486,2.253682570558254,-2.053058108676589,-0.5842971424456035,-1.799112966374992,0.08921361981691299,238.0,0.3139686167837683,49,12,0.3775614119117638,False,0.12975833031942624,False
s__Acinetobacter_bouvetii,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,0.20062446188166486,0.3098473535922307,-0.10922289171056584,-0.02767693721186523,-0.09922651693092742,0.9215964943626036,567.0,0.311638898414899,49,20,0.3751576547797192,False,0.9359018727825604,False
s__Acinetobacter_bouvetii,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,0.20062446188166486,-0.03323805894873923,0.2338625208304041,0.08057051598168409,0.34513410167870556,0.7311345214158911,257.0,0.0021007436795446354,49,20,0.004818908788925747,True,0.7676912474866857,False
s__Acinetobacter_bouvetii,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,2.253682570558254,0.3098473535922307,1.9438352169660233,0.5110137280687622,1.390788564041428,0.17558988269417997,151.0,0.2351444464972111,12,20,0.29431987011902583,False,0.22356166950808393,False
s__Acinetobacter_bouvetii,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,2.253682570558254,-0.03323805894873923,2.286920629506993,0.8452235341418164,2.0868548813054355,0.05447424105077296,138.0,0.49496170038407883,12,20,0.5702200151393959,False,0.08494696113505448,False
s__Acinetobacter_bouvetii,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,0.3098473535922307,-0.03323805894873923,0.3430854125409699,0.10563606135197692,0.3255922079083082,0.7473348125281455,117.0,0.025500925460491503,20,20,0.04290511791127205,True,0.7830098651742381,False
s__Acinetobacter_johnsonii,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,5.465591828940244,6.453265881568296,-0.9876740526280514,-0.18645426420172767,-0.6004553378003966,0.5550514565567115,319.0,0.6566808075579458,49,12,0.7217884531342379,False,0.6023237815648907,False
s__Acinetobacter_johnsonii,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,5.465591828940244,6.68133700228019,-1.215745173339946,-0.2127302237302832,-0.792949914202171,0.4329464913786849,480.0,0.9000113464018366,49,20,0.924772492749415,False,0.48259631837165334,False
s__Acinetobacter_johnsonii,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,5.465591828940244,4.095845941481782,1.3697458874584623,0.21532543473421242,0.769050373682496,0.4477623828996717,428.0,0.4159040972419963,49,20,0.48806682953338093,False,0.4969943316883142,False
s__Acinetobacter_johnsonii,Lekunberri_2018_river_wastewater,Rowe_2017_hospital_wastewater,Lekunberri_2018_river_wastewater vs Rowe_2017_hospital_wastewater,6.453265881568296,6.68133700228019,-0.22807112071189461,-0.04428203938185461,-0.11968058381613987,0.9056475362022979,103.0,0.5207033237981002,12,20,0.592720464754319,False,0.9221828548818369,False
s__Acinetobacter_johnsonii,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,6.453265881568296,4.095845941481782,2.3574199400865137,0.40233490009265166,1.1171287285883469,0.27305436731679505,144.0,0.3594479851481287,12,20,0.42709595761781055,False,0.3205928336295574,False
s__Acinetobacter_johnsonii,Rowe_2017_hospital_wastewater,Schulz_2017_wastewater,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.68133700228019,4.095845941481782,2.5854910607984083,0.41436563091432377,1.2771606487786658,0.20960344603873235,221.0,0.5788619984021324,20,20,0.6465162569153166,False,0.2537618944568567,False
s__Acinetobacter_kyonggiensis,Chu_2017_sludge,Lekunberri_2018_river_wastewater,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,-0.32537800776075676,-3.071968135726402,2.7465901279656455,1.1357003842577764,4.456428577490339,6.830303163957002e-05,494.0,0.0002951686826234254,49,12,0.0008104631624575409,True,0.00024204886837272626,True
s__Acinetobacter_kyonggiensis,Chu_2017_sludge,Rowe_2017_hospital_wastewater,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,-0.32537800776075676,-2.2905361972916274,1.9651581895308707,0.8605662958485235,4.021953888089755,0.00016032626931298277,734.0,0.0012795319854259554,49,20,0.003128997988684009,True,0.0005234452669892201,True
s__Acinetobacter_kyonggiensis,Chu_2017_sludge,Schulz_2017_wastewater,Chu_2017_sludge vs Schulz_2017_wastewater,-0.32537800776075676,0.2661389966421439,-0.5915170044029007,-0.19170618512426213,-0.7110785734405092,0.48166306871856895,215.0,0.0002821055734295995,49,20,0.0007808976084682648,True,0.5315089296457602,False
